6.3617,0.42,0.09,2.3,0.054,34.0,72.1,0.995,3.416,0.68,10.4,5.6513
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.9958,3.28,0.6838,9.9851,5.4376
7.8,0.64,0.1622,6.0,0.0998,5.0,38.3686,0.999,3.37,0.5262,10.1,5.4578
10.3812,0.44,0.47,2.5,0.075,9.0,23.4418,0.9981,3.2618,0.65,10.8,6.3199
6.8,0.775,0.0,2.8225,0.102,8.0,23.0,0.9959,3.45,0.56,10.7,5.5129
7.6097,0.23,0.4,1.6,0.0231,21.0,67.0,0.9944,3.3294,0.63,11.1,5.9288
7.6,0.6189,0.0,2.6171,0.076,33.0,45.0,0.9953,3.31,0.62,10.7,5.8105
7.8,0.63,0.1532,1.7,0.1,14.0,50.8912,0.9961,3.2499,0.62,9.5,5.1415
8.8,0.61,0.2273,2.8,0.088,14.3437,46.0,0.9976,3.26,0.51,9.6258,5.0208
7.5,0.49,0.5398,2.6,0.332,7.617,14.0,0.9956,3.21,0.9,10.5,5.6313
7.4,0.785,0.19,2.7833,0.1176,19.0,98.0,0.9971,3.3255,0.6055,9.6,5.3452
10.8741,0.4,0.52,2.0,0.088,15.7557,54.0,0.9972,3.03,0.66,10.2,5.4999
7.1,0.715,0.0,2.35,0.071,21.0,72.0771,0.9963,3.29,0.574,9.387,5.4673
7.1,0.755,0.15,2.7523,0.1546,20.0,84.0,0.9959,3.19,0.6588,9.5858,5.0708
7.5693,0.5088,0.24,1.7975,0.077,18.0,34.0,0.9948,3.372,0.6,11.112,6.0551
6.9204,0.6687,0.12,1.9,0.091,14.2773,37.674,0.9956,3.44,0.48,10.1946,5.1971
5.1,0.42,0.0,7.0529,0.044,18.0,88.0,0.9928,3.3094,0.73,13.6,6.2786
7.5,0.58,0.56,3.1,0.153,5.0,98.5287,0.9948,3.21,1.03,11.6,6.2124
8.5,0.32,0.56,3.0994,0.1164,35.0,106.6855,0.9968,3.2691,0.75,10.5,5.1832
7.0076,0.545,0.06,2.6836,0.087,16.6935,39.8926,0.9965,3.36,0.6585,9.7639,5.4533
10.7327,0.42,0.4513,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5.3086
8.7719,0.5742,0.2535,2.7,0.077,15.2519,45.1182,0.9975,3.3094,0.54,9.9772,5.4885
6.9,0.4777,0.11,1.2389,0.043,6.0,12.0,0.9935,3.3,0.65,11.14,6.0648
7.1,0.7196,0.0,2.3,0.087,16.6676,46.3512,0.9978,3.45,0.53,8.9494,4.7988
7.5,0.685,0.07,2.5,0.058,5.0,17.8536,0.9957,3.38,0.55,10.9,5.2805
7.3,0.48,-0.0007,3.5171,0.062,31.0,54.0,0.9973,3.3,0.65,9.3108,5.2255
7.6,0.41,0.2291,1.9215,0.08,4.0,20.4345,0.9962,3.28,0.59,9.5,5.1963
11.2,0.2908,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,5.8545
7.9,0.52,0.3565,1.9,0.079,42.0,140.0,0.9964,3.3078,0.54,9.5,5.2776
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.665,10.7,5.2661
7.7929,0.71,0.1442,1.6,0.092,22.0,60.6266,0.9963,3.3686,0.58,10.0,5.7545
7.2,0.2748,0.44,2.6,0.066,22.0,69.0486,0.9949,3.3875,0.84,11.8119,6.4701
8.0,0.3253,0.34,2.2,0.073,16.0,25.0,0.995,3.28,0.66,11.0415,6.2006
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.9926,3.52,0.58,12.4884,6.3312
10.0915,0.4476,0.4027,3.5212,0.071,17.0,65.0,0.9993,3.22,0.78,10.1,6.0083
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.9961,3.39,0.52,10.0,4.5072
8.5707,0.5039,0.2683,2.23,0.0861,9.6963,17.0,0.9966,3.32,0.654,10.6081,5.6467
6.8,0.68,0.21,2.515,0.07,9.0,66.0728,0.9955,3.38,0.6,10.7821,5.0363
8.0976,0.5639,0.26,2.0,0.08,31.0,82.7466,0.9962,3.3174,0.52,9.9,5.3633
7.9,0.29,0.3395,2.2,0.0768,19.9844,59.0,0.9971,3.31,0.67,9.4017,5.3815
10.1819,0.3506,0.4261,2.3,0.063,9.9894,19.0,0.9969,3.17,0.81,11.2,6.4463
8.2,0.6279,0.09,2.0,0.0409,10.223,10.0,0.9942,3.28,0.573,11.8,5.6731
10.5,0.407,0.5174,2.1,0.1097,6.0,24.0,0.9978,3.1775,0.9,11.0,6.5276
7.3821,0.35,0.2892,2.0,0.067,28.0,48.0,0.9954,3.43,0.54,10.5206,5.6383
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.5114,0.75,11.9083,6.7526
8.9,0.5104,0.2959,1.9828,0.101,6.8162,10.0,0.9959,3.21,0.59,10.5216,5.8012
7.6,0.9,-0.0254,2.5,0.079,5.0,36.7039,0.9967,3.39,0.56,9.8,5.1622
7.7971,0.635,0.1424,1.7791,0.0894,9.2115,18.0,0.9961,3.3656,0.59,10.3,5.7552
8.2,0.4476,0.2977,1.9,0.057,43.0,74.0,0.9948,3.4042,0.7385,12.0,5.8999
8.225,0.4,0.31,2.9976,0.09,13.0,30.0837,0.9966,3.3073,0.63,10.5,5.4941
6.5,0.4,0.1,2.0,0.076,30.0,55.8669,0.9955,3.36,0.48,9.4,5.3024
10.526,0.55,0.3793,3.9441,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,5.575
7.0689,0.6252,0.04,2.0573,0.066,11.4534,20.0,0.9958,3.4206,0.5773,10.3771,5.4979
8.0,0.6034,0.216,2.4411,0.08,14.3583,41.1613,0.9961,3.3375,0.49,10.3855,5.0912
8.3199,0.72,0.1883,1.7,0.136,24.0,75.2351,0.9975,3.3036,0.94,10.0,5.2265
4.5682,0.62,0.03,1.5,0.08,6.0,32.5838,0.995,3.66,0.62,10.1,5.056
7.4,0.37,0.43,2.6,0.121,18.0,82.0,0.9971,3.3389,0.8003,9.8477,5.493
6.5,0.9,-0.1209,1.6,0.052,8.5066,17.0,0.9954,3.5237,0.4348,10.525,4.4123
8.8,0.45,0.2393,1.4,0.076,12.0,21.0,0.9955,3.21,0.75,10.2,5.6111
7.5,0.4982,0.2,8.1,0.098,30.0,113.3442,0.9989,3.2,0.58,9.9712,5.3389
7.4069,0.77,0.0,2.4065,0.066,34.0,52.0,0.9976,3.62,0.68,10.7046,5.7534
8.6,0.33,0.3528,2.6,0.083,16.0,43.9527,0.9978,3.3,0.7506,9.8387,5.806
6.6,0.735,0.02,7.9,0.0943,22.6203,84.2327,0.9994,3.47,0.5132,10.3295,5.1765
7.1,0.5603,0.1698,1.9,0.077,28.0,73.593,0.9956,3.37,0.64,10.4,5.6342
