-2.3,0.53,5.11,3.69,3.51,0.3848,12.3021
-2.4333,0.5437,4.34,2.81,3.15,0.3,19.0563
0.0,0.6,4.78,4.24,3.15,0.275,10.9183
-2.4,0.574,4.36,3.96,2.76,0.325,-4.7014
-2.3,0.53,4.76,3.68,3.1832,0.2585,7.4218
-2.3,0.568,4.78,3.99,3.17,0.3229,6.7866
-5.0,0.565,4.8274,3.94,3.2254,0.425,35.6119
-2.3,0.53,5.11,3.69,3.51,0.3848,12.3021
-5.0,0.6,4.78,4.24,3.15,0.4,19.4764
-5.0,0.6,4.78,4.24,3.15,0.4222,37.8258
-2.433,0.53,4.78,3.75,3.1496,0.375,21.3141
-2.3,0.5711,4.78,3.99,3.17,0.375,9.8422
-5.0,0.565,4.77,4.1175,3.15,0.15,0.0926
-2.4325,0.5809,5.14,4.95,3.17,0.35,5.7176
-2.3,0.6,5.1,4.17,3.51,0.3,7.2934
-5.0,0.6,4.762,4.2613,3.15,0.3139,2.5894
-5.0,0.565,4.7442,4.0164,3.15,0.225,5.402
-2.4,0.5733,4.36,3.96,2.76,0.35,-3.4703
-2.4329,0.53,4.78,3.75,3.15,0.3548,18.5548
-2.4331,0.53,4.8093,3.4976,3.3035,0.3,17.1077
-2.4329,0.562,4.7358,3.8068,3.17,0.4,32.8288
-2.3,0.53,4.757,3.68,3.16,0.35,18.9422
-2.3,0.5871,4.86,5.35,2.76,0.2,1.1027
-2.3,0.53,4.76,3.68,3.1832,0.2585,7.4218
-2.4,0.574,4.36,3.96,2.76,0.325,-4.7014
-5.0,0.5588,4.77,3.99,3.15,0.3123,5.3713
-2.4324,0.565,4.78,4.9098,2.76,0.375,10.0057
-2.2,0.546,4.78,4.13,3.07,0.425,40.6172
-2.3,0.5605,5.11,3.9706,3.51,0.275,4.0936
-2.3,0.5762,5.14,4.95,3.1775,0.2468,12.1817
0.0,0.6,4.776,4.2916,3.15,0.2,1.343
0.0,0.5674,4.78,4.1094,3.15,0.125,0.3303
-2.4323,0.565,4.78,4.9737,2.76,0.25,17.5308
0.0,0.6,4.78,4.24,3.15,0.35,10.6614
-2.3,0.5584,5.1,3.95,3.4962,0.2998,3.7898
-2.3,0.5608,4.9837,3.5418,3.53,0.425,33.038
0.0,0.5693,4.7958,3.94,3.2007,0.325,13.2436
0.0,0.53,4.7631,3.75,3.15,0.2321,7.3261
-2.3,0.565,4.78,4.9848,2.76,0.225,6.0994
-2.4322,0.565,4.78,5.35,2.5852,0.325,5.0358
0.0,0.565,4.77,3.7855,3.2216,0.35,14.9461
-2.3,0.53,5.11,3.9775,3.4424,0.15,-0.3779
-2.3,0.5456,4.34,2.81,3.15,0.3235,15.4244
-2.3,0.562,5.14,4.95,3.17,0.3,14.0745
-2.4327,0.574,4.36,3.96,2.8008,0.175,-1.1796
-2.3,0.568,4.78,3.99,3.17,0.125,-2.3002
-2.3,0.53,4.76,3.68,3.158,0.375,20.9091
-2.4328,0.5665,4.78,4.0575,3.15,0.2737,10.2555
-2.3,0.5646,5.1588,4.17,3.51,0.175,-3.2452
-2.4332,0.5629,4.34,2.9751,3.15,0.25,8.6854
-2.4329,0.53,4.7564,3.75,3.15,0.2597,6.7442
-2.4328,0.5666,4.78,3.99,3.1789,0.275,4.1485
-2.3,0.53,5.11,3.69,3.51,0.3848,12.3021
-2.4328,0.568,4.78,3.99,3.17,0.3258,7.2211
-2.4328,0.565,4.7625,3.9914,3.1717,0.2,2.6885
-2.4328,0.5666,4.78,3.99,3.1789,0.275,4.1485
-2.3,0.5631,5.1,4.2005,3.4069,0.2858,12.3967
-2.3,0.53,5.11,3.69,3.51,0.3848,12.3021
-2.4327,0.546,4.78,4.13,3.07,0.2221,3.7793
-2.3,0.53,4.7385,3.68,3.16,0.2616,12.0789
-2.4328,0.565,4.7625,3.9914,3.1717,0.2,2.6885
0.0,0.565,4.77,3.99,3.15,0.325,10.5409
-2.2,0.546,4.78,4.13,3.0564,0.275,13.4339
-5.0,0.565,4.77,3.99,3.15,0.125,-0.7198
-2.4328,0.5664,4.7872,3.99,3.1857,0.2756,5.3535
-2.4327,0.546,4.78,4.13,3.07,0.3,12.4527
-5.0,0.5684,4.8471,4.24,3.15,0.325,1.528
0.0,0.565,5.1,3.94,3.5082,0.3,4.5528
0.0,0.565,5.1,3.94,3.5082,0.3,4.5528
-2.4323,0.565,4.78,4.9737,2.76,0.25,17.5308
-2.3,0.568,4.78,3.99,3.17,0.175,-2.3002
-2.3,0.6,5.1,4.17,3.51,0.3,7.2934
-2.4329,0.585,4.7856,3.84,3.32,0.2,3.6568
-2.3,0.568,4.768,3.99,3.17,0.2744,5.9023
-2.3,0.5547,4.78,2.8351,3.64,0.25,-1.0043
0.0,0.5687,4.77,4.0315,3.15,0.2477,14.7981
-2.3,0.5762,5.14,4.95,3.1775,0.2468,12.1817
-2.4326,0.5744,4.4496,4.2818,2.73,0.3,0.3921
-5.0,0.565,4.7267,3.8974,3.15,0.375,13.3565
-2.4335,0.569,4.78,2.8357,3.64,0.45,40.7619
0.0,0.5772,4.77,3.99,3.15,0.45,40.5148
-5.0,0.5588,4.77,3.99,3.15,0.3123,5.3713
-2.3,0.565,4.7721,3.9056,3.2005,0.2774,13.3933
-2.4327,0.6,4.78,4.24,3.1996,0.15,2.7248
-2.4332,0.5629,4.34,2.9751,3.15,0.25,8.6854
-2.4,0.5639,4.8679,3.84,3.32,0.3,14.7463
-2.3,0.5584,5.1,3.95,3.4962,0.2998,3.7898
-2.3,0.5547,4.78,2.8351,3.64,0.25,-1.0043
0.0,0.565,5.1,3.94,3.51,0.2,-2.473
-2.3,0.562,5.0367,4.95,3.0333,0.2226,3.4085
0.0,0.53,4.78,3.75,3.15,0.175,3.9442
-2.3,0.5547,4.78,2.8351,3.64,0.25,-1.0043
