11.09,40.364,1016.0552,74.97,477.6247
23.87,60.27,1018.94,69.5229,443.6944
11.44,40.55,1023.37,79.2932,480.4588
20.92,49.15,1021.42,56.15,456.0132
20.46,54.2,1011.4,85.89,448.4095
9.53,38.38,1018.9588,80.08,478.58
26.85,69.84,1002.84,81.31,434.347
23.6952,70.0299,1013.9385,84.16,439.8965
13.58,39.28,1016.17,79.17,470.1892
14.3298,45.08,1023.77,80.48,464.4549
25.05,50.805,1013.37,58.9963,449.9862
26.2,65.18,1007.92,72.95,436.2756
14.39,40.35,1012.27,89.65,473.1815
15.25,39.16,1016.18,71.8008,466.5939
18.6869,58.62,1013.6615,74.59,451.2405
19.3,45.455,1007.53,70.55,453.012
30.56,72.39,1001.69,90.51,430.8778
11.26,39.35,1015.47,99.28,474.926
13.6056,41.49,1015.8375,97.59,467.9102
5.21,35.79,1012.44,94.35,484.8416
15.03,44.45,1020.94,65.57,466.1427
15.505,45.08,1024.91,82.93,462.2903
21.82,47.43,1007.8483,64.065,445.6901
8.27,40.6,1015.3,92.14,479.9722
31.71,66.4386,1010.63,40.17,437.0522
25.38,70.94,1007.87,76.3338,436.1324
23.83,64.15,1020.93,63.86,448.1048
15.6716,39.04,1023.95,81.93,467.6397
13.76,49.972,1015.945,87.27,467.7223
13.48,41.44,1017.0438,71.46,469.737
17.48,46.21,1013.2182,80.78,458.0188
25.11,56.89,1013.33,67.31,444.3316
12.6304,37.85,1013.4843,86.8,472.3943
23.36,62.52,1016.18,69.7541,447.0193
28.78,58.2213,1014.54,49.03,438.5754
17.4229,69.59,1009.13,82.15,443.359
20.3557,51.6028,1009.52,88.67,452.773
9.55,38.08,1021.03,73.78,478.7134
17.07,41.35,1005.88,83.43,462.9012
3.21,38.44,1017.11,84.86,488.8552
8.17,39.42,1024.58,69.615,476.6351
12.91,40.73,1017.66,93.66,469.717
16.389,41.96,1012.8397,96.76,465.6733
12.29,40.71,1019.71,83.09,474.4881
22.95,67.79,1009.89,91.69,440.5091
29.09,75.33,1001.61,71.06,435.3954
9.6,42.03,1006.8244,92.27,472.3749
21.2513,58.1631,1017.21,67.6808,450.6241
18.9,58.46,1016.17,79.73,450.0699
21.63,63.9047,1009.44,76.89,445.7605
28.75,64.69,1007.1,60.37,435.6282
22.56,70.98,1005.66,72.7696,437.4056
7.2,39.7814,1018.881,88.5717,481.9299
20.04,49.39,1020.62,78.84,458.9181
17.76,42.42,1014.2069,66.26,462.7137
11.82,67.83,1019.5,55.74,463.641
18.22,44.34,1019.35,56.78,461.8092
21.97,58.95,1016.805,76.95,447.9179
13.93,44.47,1025.35,81.54,467.9748
24.85,68.37,1006.5,70.09,439.5218
20.34,46.63,1013.16,66.8811,454.5084
13.78,39.85,1012.7,71.99,469.8826
24.43,67.25,1017.99,74.27,439.3574
31.42,63.7232,1009.34,57.16,434.787
15.33,52.05,1015.3419,71.63,460.4061
26.64,69.13,1010.6,79.23,435.2175
9.78,52.75,1024.8675,66.5633,471.8557
18.58,48.594,1016.24,78.74,458.283
19.13,41.78,1010.66,69.51,461.4634
13.8638,41.74,1021.92,86.44,467.2406
16.7,46.18,1017.77,87.83,460.4886
6.06,43.65,1017.935,83.94,482.5882
9.6395,35.57,1025.37,94.3456,476.8262
7.41,39.16,1011.89,90.66,487.5325
31.92,75.33,1001.81,56.0236,434.1707
24.1,60.7422,1007.96,72.8874,440.9945
32.42,65.1639,1004.82,41.62,433.9478
26.26,65.06,1013.58,52.72,443.9788
26.12,60.6404,1013.06,68.96,444.1588
14.04,39.64,1011.09,86.1839,472.4195
24.97,59.87,1018.97,59.94,441.5997
19.1957,58.05,1012.08,84.6945,450.3843
25.01,66.56,1009.68,58.83,440.5152
18.3672,51.5783,1011.71,88.5,454.9298
15.11,56.03,1020.59,89.95,462.4729
10.53,37.5,1008.55,59.5535,466.0279
10.11,42.49,1009.06,82.11,476.8889
31.59,62.7,1009.3,50.16,434.9211
28.83,71.32,1006.28,58.4811,435.3233
23.435,49.3,1003.88,54.1,439.5466
14.1,40.4031,1026.92,82.4251,473.7456
23.31,68.63,1012.8,51.57,445.6917
19.5361,54.1546,1013.2289,73.2444,452.0039
23.1011,62.1662,1007.77,63.96,443.3634
31.4313,64.44,1013.43,51.73,436.6668
12.32,41.26,1013.81,89.5733,472.5804
10.16,41.79,1021.35,81.13,477.1817
24.05,55.7972,1013.1108,92.35,447.8082
30.15,72.51,1008.6417,50.64,432.3887
15.01,43.56,1013.66,61.82,465.1088
18.7218,65.59,1010.69,74.1663,450.3085
26.75,67.9091,1017.79,54.31,435.2159
17.48,43.14,1018.68,70.434,464.1805
21.93,60.8362,1018.96,76.8,448.136
14.02,47.2733,1016.05,63.575,468.4216
18.74,45.09,1013.39,41.54,454.2139
27.35,69.48,1012.6224,70.47,436.7086
28.46,69.75,1009.46,79.75,433.8384
11.7663,37.9567,1008.66,72.68,469.6201
26.69,59.21,1021.87,57.59,444.5644
24.27,74.99,1007.73,68.5856,437.7792
27.5,68.3453,1010.38,61.5651,437.619
22.65,57.85,1012.6,69.543,446.0326
21.96,56.9102,1012.1,88.74,447.7581
