7.4,0.7,0.0,2.2,0.08,11.0,34.0,1.0,3.47,0.56,9.4,5.0
7.8,0.88,0.0,2.6,0.1,25.0,70.47,1.0,3.36,0.68,9.8,5.0
8.07,0.76,0.13,2.3,0.09,15.0,54.0,1.0,3.26,0.65,9.84,5.0
11.2,0.28,0.46,2.57,0.08,17.0,60.0,1.0,3.16,0.58,10.26,6.0
7.4,0.7,0.03,1.9,0.08,11.0,33.88,1.0,3.51,0.56,9.76,5.0
7.71,0.46,0.36,6.1,0.07,17.0,102.0,1.0,3.35,0.8,10.5,5.0
6.7,0.68,0.08,2.36,0.1,15.0,65.0,1.0,3.28,0.58,10.02,5.0
7.5,0.5,0.36,5.12,0.07,17.0,102.0,1.0,3.35,0.8,10.5,5.0
8.9,0.62,0.33,3.8,0.18,28.42,145.0,1.0,3.19,0.79,9.2,5.0
7.82,0.5,0.28,1.7,0.37,16.0,56.0,1.0,3.11,1.02,9.3,5.0
7.9,0.32,0.5,1.8,0.34,17.55,56.0,1.0,3.09,1.08,9.2,6.0
8.9,0.44,0.48,1.8,0.08,29.0,60.0,1.0,3.39,0.53,9.4,6.0
7.9,0.43,0.33,1.6,0.11,10.0,37.0,1.0,3.17,0.91,9.63,5.0
8.5,0.49,0.11,2.3,0.1,9.0,67.0,1.0,3.17,0.53,9.4,5.0
6.9,0.4,0.22,2.22,0.08,21.0,40.0,1.0,3.4,0.63,10.44,6.0
7.9,0.43,0.34,1.6,0.11,11.31,37.0,1.0,3.17,0.77,9.5,5.0
7.1,0.63,0.0,1.9,0.08,12.48,35.0,1.0,3.47,0.55,9.4,5.0
7.29,0.68,0.07,2.4,0.09,17.0,47.02,1.0,3.35,0.59,10.1,5.0
6.9,0.68,0.04,2.56,0.1,22.0,37.0,1.0,3.46,0.57,10.6,6.0
8.3,0.66,0.12,2.67,0.08,15.0,113.0,1.0,3.26,0.58,9.68,5.0
6.9,0.6,0.12,10.7,0.07,40.0,83.0,1.0,3.41,0.74,10.19,6.0
5.2,0.55,0.25,2.27,0.1,18.7,50.0,1.0,3.38,0.58,9.2,5.0
7.8,0.64,0.0,2.62,0.09,5.0,21.14,1.0,3.36,0.55,9.6,6.0
7.08,0.6,0.14,2.4,0.09,21.62,51.64,1.0,3.42,0.59,10.8,6.0
8.1,0.51,0.28,2.1,0.08,13.0,47.8,1.0,3.28,0.73,9.75,7.0
5.7,1.13,0.09,1.5,0.17,7.0,19.0,0.99,3.5,0.48,9.8,4.0
7.3,0.45,0.36,5.9,0.07,12.0,87.0,1.0,3.33,0.74,10.5,5.0
7.88,0.45,0.36,2.29,0.07,12.0,41.04,1.0,3.33,0.66,10.5,5.0
8.1,0.66,0.22,2.2,0.07,7.11,23.0,1.0,3.3,0.61,10.3,5.0
6.8,0.72,0.02,3.16,0.05,5.0,11.0,1.0,3.47,0.52,10.92,5.0
4.6,0.52,0.1,2.1,0.05,8.0,34.02,0.99,3.9,0.56,12.59,4.0
8.76,0.94,0.12,2.71,0.09,22.0,71.09,1.0,3.32,0.59,10.02,5.0
8.79,0.29,0.37,1.95,0.11,12.0,42.08,1.0,3.22,0.58,9.5,5.0
7.41,0.63,0.05,1.6,0.08,5.77,12.0,1.0,3.34,0.56,9.2,5.0
5.6,0.31,0.28,1.4,0.07,29.5,96.0,1.0,3.32,0.58,9.2,5.0
8.8,0.66,0.26,1.7,0.07,24.88,96.29,1.0,3.15,0.67,9.2,5.0
6.6,0.52,0.04,1.87,0.07,8.0,18.82,1.0,3.4,0.63,9.4,6.0
7.06,0.6,0.05,2.1,0.08,6.0,19.98,1.0,3.39,0.64,9.4,6.0
7.6,0.51,0.28,2.21,0.11,33.0,73.0,1.0,3.17,0.63,10.2,6.0
7.7,0.62,0.04,2.09,0.08,25.0,73.89,1.0,3.34,0.53,9.5,5.0
10.2,0.42,0.57,3.4,0.07,4.0,10.0,1.0,3.19,0.63,11.23,5.0
8.86,0.63,0.26,3.45,0.11,26.83,110.0,1.0,3.26,0.77,9.4,5.0
7.4,0.59,0.18,2.44,0.09,17.0,54.0,1.0,3.43,0.59,10.0,5.0
7.3,0.48,0.31,2.4,0.07,9.0,39.06,1.0,3.41,0.54,9.4,6.0
7.7,0.51,0.49,1.8,0.12,20.0,112.0,1.0,3.22,0.71,9.3,5.0
7.5,0.52,0.11,1.98,0.08,12.0,35.0,1.0,3.36,0.62,9.5,7.0
7.0,0.65,0.05,2.0,0.08,21.24,54.0,1.0,3.42,0.6,9.8,5.0
7.2,0.72,0.05,4.65,0.09,4.0,11.0,1.0,3.41,0.55,10.9,5.0
7.2,0.72,0.05,4.65,0.09,5.88,11.0,1.0,3.41,0.55,10.9,5.0
7.5,0.52,0.11,2.03,0.08,11.0,39.0,1.0,3.42,0.58,9.6,5.0
7.06,0.7,0.07,1.6,0.08,6.0,15.0,1.0,3.4,0.58,10.7,5.0
8.02,0.58,0.2,2.0,0.09,12.58,38.92,1.0,3.28,0.6,10.7,5.0
7.59,0.7,0.08,2.23,0.07,8.0,26.88,1.0,3.34,0.95,10.5,6.0
7.7,0.65,0.08,2.11,0.08,15.0,27.0,1.0,3.32,0.54,10.12,6.0
7.7,0.69,0.12,1.9,0.08,22.0,94.0,1.0,3.31,0.48,9.82,5.0
8.3,0.68,0.26,2.1,0.08,11.0,43.0,1.0,3.31,0.53,9.2,4.0
11.19,0.32,0.54,2.5,0.09,22.69,83.0,1.0,3.13,0.82,9.6,5.0
8.8,0.41,0.45,2.89,0.09,9.0,42.0,1.0,3.54,0.67,10.5,5.0
8.8,0.41,0.64,2.2,0.09,9.0,42.0,1.0,3.54,0.66,10.5,5.0
7.75,0.67,0.18,2.36,0.1,14.0,30.0,1.0,3.26,0.55,10.7,6.0
6.7,0.75,0.07,2.69,0.09,12.0,27.56,1.0,3.38,0.52,10.53,5.0
8.26,0.62,0.2,1.5,0.08,27.0,97.16,1.0,3.14,1.12,9.53,4.0
