-2.3,0.53,5.11,3.69,3.51,0.26,1.6484904239462477
-2.3,0.53,4.34,2.81,3.15,0.3,2.9826716848897377
0.0,0.6,4.78,4.24,3.15,0.275,3.5741252901329155
-2.4,0.574,4.36,3.96,2.76,0.325,5.313475143916427
-2.3,0.53,4.76,3.68,3.156,0.31,3.9760544830571343
-2.3,0.568,4.78,3.99,3.17,0.205,0.7788267767630792
-5.0,0.565,4.596,3.94,3.146,0.425,33.37602948348966
-2.3,0.53,5.11,3.69,3.51,0.32,4.399588908588835
-5.0,0.6,4.78,4.24,3.15,0.4,19.187604963660128
-5.0,0.6,4.78,4.24,3.15,0.22,1.172259693780621
-0.92,0.53,4.78,3.75,3.152,0.375,14.55225482224595
-2.3,0.5668,4.78,3.99,3.17,0.375,13.707980888839518
-5.0,0.565,4.77,3.99,3.15,0.15,0.2322611214059851
-1.82,0.5854,5.14,4.95,3.17,0.35,9.159590975898318
-2.3,0.6,5.1,4.17,3.51,0.3,4.294017691426361
-5.0,0.6,4.778,4.24,3.15,0.315,5.207019610153348
-5.0,0.565,4.776,4.03,3.15,0.225,1.2544033382223745
-2.4,0.5668,4.36,3.96,2.76,0.35,7.362850574898859
-1.38,0.53,4.78,3.75,3.15,0.23,0.8422023653872763
-1.84,0.53,4.904,3.686,3.262,0.3,3.6669621537513617
-2.46,0.562,4.988,4.402,3.17,0.4,20.96926630926982
-2.3,0.53,4.604,3.68,3.16,0.35,7.443742123765839
-2.3,0.5696,4.692,5.35,2.76,0.2,0.9976240254016719
-2.3,0.53,4.76,3.68,3.252,0.27,2.342431135079382
-2.4,0.574,4.36,3.96,2.76,0.325,5.313475143916427
-5.0,0.5674,4.77,3.99,3.15,0.33,5.706044653243099
-1.36,0.565,4.78,4.296,2.76,0.375,13.432516784826444
-2.2,0.546,4.78,4.13,3.07,0.425,36.536871538938904
-2.3,0.5662,5.11,4.342,3.51,0.275,3.260347497293993
-2.3,0.6,5.14,4.95,3.336,0.35,8.548348313390594
0.0,0.6,4.69,4.226,3.15,0.2,1.624986899858575
0.0,0.5448,4.78,3.822,3.15,0.125,0.698602956246269
-1.82,0.565,4.78,4.292,2.76,0.25,1.830197016786391
0.0,0.6,4.78,4.24,3.15,0.35,9.543381169751619
-2.3,0.5656,5.1,3.95,3.514,0.225,1.2807296364427554
-2.3,0.565,5.048,4.162,3.53,0.425,34.42261880899272
0.0,0.5668,4.91,3.94,3.148,0.325,6.353412259008329
0.0,0.53,4.686,3.75,3.15,0.235,1.8353193759299238
-2.3,0.565,4.78,4.24,2.76,0.225,1.0541671201855625
-1.86,0.565,4.78,5.35,3.054,0.325,5.528642519222516
0.0,0.565,4.77,4.012,2.99,0.35,9.24036417007106
-2.3,0.53,5.11,3.714,3.442,0.15,0.4265543476134912
-2.3,0.53,4.34,2.81,3.15,0.28,2.171038737885043
-2.3,0.562,5.14,4.95,3.17,0.3,3.6211056393980643
-2.46,0.574,4.36,3.96,2.916,0.175,0.6242007154768601
-2.3,0.568,4.78,3.99,3.17,0.125,-0.15940793307798806
-2.3,0.53,4.76,3.68,3.156,0.375,14.47005777035151
-0.92,0.551,4.78,4.152,3.15,0.255,2.3866781113594424
