0.91,514.5,318.5,122.5,7,2,0,0,15.55
0.89,558.76,318.5,122.5,7,2,0,0,20.84
0.9,563.41,318.5,122.5,7,4,0,0,21.46
0.9,563.5,318.5,122.5,7,4,0,0,20.71
0.9,563.5,318.5,122.5,7,5,0,0,19.68
0.86,588.0,294,147,7,2,0,0,19.5
0.86,588.0,294,147,7,3,0,0,19.95
0.86,588.0,294,147,7,4,0,0,19.34
0.82,612.5,318.5,147,7,2,0,0,17.05
0.82,612.5,318.5,147,7,5,0,0,15.98
0.79,636.26,343,147,7,2,0,0,28.52
0.79,637.0,343,147,7,3,0,0,29.9
0.79,637.0,343,147,7,2,0.25,3,29.63
0.76,661.5,416.5,122.5,7,2,0,0,24.77
0.76,661.5,416.5,122.5,7,3,0,0,23.93
0.76,660.3,416.5,122.5,7,5,0,0,23.93
0.73,686.0,245,220.5,3.5,3,0,0,6.05
0.73,686.0,245,220.5,3.5,3,0,0,6.01
0.71,710.5,269.5,220.5,3.5,3,0,0,6.4
0.69,729.73,294,220.5,3.5,2,0,0,6.85
0.69,731.17,294,220.5,3.5,3,0,0,6.79
0.69,735.0,294,220.5,3.5,3,0,0,6.81
0.66,759.5,318.5,220.5,3.5,2,0.4,2,7.18
0.66,759.5,318.5,220.5,3.5,4,0,0,7.1
0.64,784.0,343,220.5,3.5,4,0,0,10.85
0.71,713.99,269.5,220.5,3.5,2,0,0,8.6
0.98,514.5,294,110.25,7,2,0.1,1,24.58
0.98,514.5,294,110.25,7,4,0.1,1,24.63
0.98,514.5,294,110.25,7,4,0.1,1,24.63
0.98,514.5,294,110.25,7,5,0.1,1,24.59
0.9,563.5,318.5,122.5,7,5,0.1,2,29.03
0.9,564.61,318.5,122.5,7,3,0.1,3,29.87
0.82,610.58,318.5,147,7,5,0.1,2,28.09
0.82,611.72,318.5,147,7,3,0.1,1,26.28
0.86,588.0,294,147,7,4,0.1,1,26.91
0.86,588.0,294,147,7,4,0.1,1,25.27
0.82,612.5,318.5,147,7,2,0.1,1,23.53
0.82,612.5,318.5,147,7,4,0.1,1,23.54
0.82,612.5,318.5,147,7,5,0.1,2,22.58
0.79,636.86,343,147,7,2,0.1,3,35.56
0.79,637.0,343,147,7,3,0.1,1,37.12
0.79,637.0,343,147,7,5,0.4,1,35.94
0.76,661.5,416.5,122.5,7,2,0.1,1,32.96
0.76,658.91,416.5,122.5,7,5,0.1,1,32.12
0.76,661.5,416.5,122.5,7,4,0.1,1,32.94
0.76,661.5,416.5,122.5,7,5,0.1,1,32.21
0.73,686.0,245,220.5,3.5,3,0.1,1,10.36
0.74,695.09,245,220.5,3.5,2,0.1,3,10.36
0.74,686.0,245,220.5,3.5,3,0.1,1,10.39
0.71,713.31,269.5,220.5,3.5,3,0.1,1,10.71
0.71,710.5,269.5,220.5,3.5,4,0.1,1,10.7
0.71,710.5,269.5,220.5,3.5,3,0.1,1,10.75
0.69,735.0,294,220.5,3.5,2,0.4,2,11.11
0.69,735.0,294,220.5,3.5,3,0.1,1,11.13
0.69,735.0,294,220.5,3.5,5,0.25,3,11.16
0.66,759.5,318.5,220.5,3.5,2,0.1,1,11.68
0.66,759.5,318.5,220.5,3.5,3,0.1,1,11.69
0.64,779.49,343,220.5,3.5,2,0.1,1,15.41
0.69,729.78,294,220.5,3.5,3,0.1,1,15.2
0.62,801.82,367.5,220.5,3.5,2,0.25,2,12.96
0.62,797.95,367.5,220.5,3.5,3,0.1,1,12.97
0.62,808.5,367.5,220.5,3.5,4,0.1,2,12.93
0.62,793.26,367.5,220.5,3.5,5,0.1,1,13.02
0.98,514.5,294,110.25,7,4,0.1,1,24.13
0.98,514.5,294,110.25,7,5,0.1,2,24.25
0.9,563.5,318.5,122.5,7,5,0.1,2,27.9
0.86,588.0,294,147,7,2,0.1,2,26.48
0.86,588.0,294,147,7,3,0.1,2,27.02
0.86,588.0,294,147,7,5,0.1,2,25.36
0.82,610.58,318.5,147,7,5,0.1,2,23.75
0.82,610.58,318.5,147,7,5,0.1,2,24.23
0.82,612.5,318.5,147,7,4,0.1,2,23.67
0.79,637.0,343,147,7,3,0.1,2,37.26
0.79,637.0,343,147,7,5,0.1,2,36.03
0.76,661.5,416.5,122.5,7,3,0.1,3,32.4
0.76,661.5,416.5,122.5,7,4,0.1,2,33.12
0.76,661.5,416.5,122.5,7,5,0.1,3,32.41
0.74,686.0,245,220.5,3.5,2,0.1,2,10.42
0.73,686.0,245,220.5,3.5,2,0.1,2,10.45
0.66,760.93,318.5,220.5,3.5,2,0.25,2,10.64
0.71,713.31,269.5,220.5,3.5,3,0.1,1,10.55
0.71,715.66,269.5,220.5,3.5,5,0.4,4,10.68
0.69,732.25,294,220.5,3.5,3,0.1,2,11.46
0.69,735.0,294,220.5,3.5,4,0.1,2,11.32
0.69,735.0,294,220.5,3.5,5,0.1,2,11.49
0.66,759.59,318.5,220.5,3.5,3,0.1,2,11.42
0.66,759.5,318.5,220.5,3.5,4,0.1,2,11.33
0.66,759.5,318.5,220.5,3.5,5,0.1,2,11.43
0.64,784.0,343,220.5,3.5,2,0.1,2,15.41
0.64,776.44,343,220.5,3.5,5,0.1,2,15.19
0.69,734.76,294,220.5,3.5,2,0.4,2,12.88
0.63,808.5,367.5,220.5,3.5,4,0.1,2,13.0
0.62,808.5,367.5,220.5,3.5,4,0.1,2,12.97
0.62,808.5,367.5,220.5,3.5,4,0.1,2,13.04
0.98,518.31,294,110.25,7,2,0.4,3,24.28
0.98,517.14,294,110.25,7,3,0.1,1,24.4
0.98,514.5,294,110.25,7,4,0.1,1,24.11
0.98,514.5,294,110.25,7,5,0.1,3,24.35
0.9,563.5,318.5,122.5,7,3,0.1,3,28.07
0.89,563.5,318.5,122.5,7,4,0.1,3,29.62
0.86,587.33,294,147,7,4,0.1,3,25.41
0.86,588.0,294,147,7,4,0.1,3,26.89
0.79,636.86,343,147,7,2,0.1,3,26.46
0.82,612.5,318.5,147,7,2,0.1,3,22.93
0.82,611.93,318.5,147,7,4,0.1,4,24.17
0.82,612.5,318.5,147,7,2,0.1,3,23.87
0.79,637.0,343,147,7,2,0.1,3,35.78
0.82,611.25,318.5,147,7,2,0.1,3,36.97
0.76,661.5,416.5,122.5,7,3,0.1,3,33.28
0.76,661.5,416.5,122.5,7,5,0.1,3,32.33
0.76,661.32,416.5,122.5,7,5,0.1,3,33.24
0.74,686.0,245,220.5,3.5,2,0.1,3,10.39
0.74,686.0,245,220.5,3.5,2,0.1,3,10.35
0.74,686.0,245,220.5,3.5,5,0.1,3,10.38
0.71,710.5,269.5,220.5,3.5,2,0.4,3,10.77
0.71,710.5,269.5,220.5,3.5,2,0.1,3,10.7
0.69,735.0,294,220.5,3.5,5,0.25,3,11.22
0.69,735.0,294,220.5,3.5,5,0.25,3,11.16
0.69,735.0,294,220.5,3.5,5,0.1,3,11.1
0.66,759.5,318.5,220.5,3.5,3,0.1,2,11.59
0.66,759.5,318.5,220.5,3.5,5,0.1,3,11.6
0.66,759.5,318.5,220.5,3.5,4,0.25,3,11.53
0.66,758.44,318.5,220.5,3.5,5,0.25,3,11.61
0.64,784.0,343,220.5,3.5,4,0.1,3,15.12
0.65,784.0,343,220.5,3.5,5,0.25,3,15.36
0.62,808.5,367.5,220.5,3.5,2,0.1,3,12.68
0.62,808.5,367.5,220.5,3.5,3,0.1,3,12.63
0.62,792.77,367.5,220.5,3.5,5,0.1,3,12.73
0.98,514.5,294,110.25,7,4,0.1,1,24.04
0.98,514.5,294,110.25,7,5,0.1,4,24.32
0.9,563.5,318.5,122.5,7,4,0.1,4,29.06
0.9,567.43,318.5,122.5,7,4,0.4,4,28.86
0.84,611.24,294,147,7,2,0.1,4,26.44
0.86,589.07,294,147,7,4,0.1,4,25.37
0.86,588.0,294,147,7,4,0.1,4,26.33
0.86,588.0,294,147,7,5,0.1,4,27.03
0.82,610.96,318.5,147,7,2,0.25,4,23.8
0.82,612.5,318.5,147,7,4,0.1,4,22.8
0.82,612.5,318.5,147,7,4,0.1,4,23.59
0.82,612.5,318.5,147,7,5,0.1,2,24.24
0.79,637.04,343,147,7,4,0.25,4,36.86
0.79,637.37,343,147,7,3,0.1,4,35.89
0.79,637.0,343,147,7,4,0.1,5,35.45
0.76,661.5,416.5,122.5,7,4,0.1,4,32.38
0.76,661.5,416.5,122.5,7,4,0.1,4,33.09
0.76,661.5,416.5,122.5,7,5,0.1,4,32.31
0.74,686.0,245,220.5,3.5,3,0.1,1,10.15
0.74,686.0,245,220.5,3.5,5,0.25,5,10.14
0.71,714.64,269.5,220.5,3.5,2,0.4,5,10.66
0.71,710.5,269.5,220.5,3.5,5,0.1,4,10.72
0.69,735.0,294,220.5,3.5,2,0.4,2,11.18
0.66,759.82,318.5,220.5,3.5,4,0.25,4,11.07
0.66,759.24,318.5,220.5,3.5,2,0.1,2,11.44
0.66,759.5,318.5,220.5,3.5,3,0.1,4,11.42
0.66,759.5,318.5,220.5,3.5,4,0,0,11.33
0.66,760.55,318.5,220.5,3.5,3,0.1,4,11.43
0.64,784.0,343,220.5,3.5,2,0.1,4,15.4
0.64,780.83,343,220.5,3.5,3,0.1,4,15.19
0.64,784.0,343,220.5,3.5,4,0.25,4,15.32
0.64,784.0,343,220.5,3.5,2,0.1,4,15.16
0.64,808.5,343,220.5,3.5,2,0.1,4,12.85
0.62,808.5,367.5,220.5,3.5,3,0.1,4,13.04
0.64,808.5,343,220.5,3.5,2,0.1,4,13.0
0.62,808.5,367.5,220.5,3.5,3,0.1,1,13.0
0.98,514.5,294,110.25,7,2,0.1,5,24.35
0.98,514.5,294,110.25,7,3,0.1,5,24.33
0.98,514.5,294,110.25,7,4,0.1,5,24.03
0.98,515.93,294,110.25,7,4,0.1,1,24.26
0.9,563.5,318.5,122.5,7,2,0.25,5,29.83
0.9,563.5,318.5,122.5,7,5,0.25,2,28.03
0.9,563.5,318.5,122.5,7,5,0.1,2,29.02
0.86,585.44,294,147,7,4,0.25,5,26.45
0.86,586.94,294,147,7,4,0.1,3,25.36
0.86,588.0,294,147,7,5,0.4,1,26.45
0.82,612.5,318.5,147,7,2,0.25,5,24.37
0.82,612.5,318.5,147,7,3,0.1,1,23.89
0.82,612.5,318.5,147,7,3,0.4,5,22.89
0.82,610.98,318.5,147,7,5,0.1,5,23.86
0.79,637.0,343,147,7,2,0.1,3,37.03
0.79,637.0,343,147,7,4,0.1,5,36.71
0.79,637.25,343,147,7,4,0.1,4,36.77
0.79,637.0,343,147,7,5,0.1,2,35.48
0.76,661.5,416.5,122.5,7,4,0.1,5,32.31
0.76,661.5,416.5,122.5,7,3,0.1,3,33.21
0.76,661.5,416.5,122.5,7,4,0.1,5,32.46
0.74,695.09,245,220.5,3.5,2,0.1,5,10.47
0.73,686.0,245,220.5,3.5,3,0.1,1,10.37
0.74,686.0,245,220.5,3.5,4,0.1,5,10.34
0.74,686.0,245,220.5,3.5,5,0.1,5,10.39
0.71,710.5,269.5,220.5,3.5,2,0.4,5,10.78
0.71,715.97,269.5,220.5,3.5,3,0.1,5,10.7
0.71,710.5,269.5,220.5,3.5,5,0.1,5,13.69
0.69,730.61,294,220.5,3.5,2,0.1,2,11.21
0.69,733.28,294,220.5,3.5,3,0.25,5,11.14
0.69,735.0,294,220.5,3.5,4,0.4,5,11.11
0.66,759.59,318.5,220.5,3.5,3,0.1,2,11.38
0.66,759.5,318.5,220.5,3.5,3,0.1,5,11.34
0.66,759.5,318.5,220.5,3.5,4,0.25,5,11.22
0.66,759.5,318.5,220.5,3.5,3,0.1,5,11.34
0.64,779.19,343,220.5,3.5,2,0.1,5,15.16
0.64,778.79,343,220.5,3.5,3,0.1,5,15.37
0.64,784.0,343,220.5,3.5,2,0.1,5,15.36
0.62,808.5,367.5,220.5,3.5,5,0.4,5,12.59
