-2.3,0.53,5.11,3.69,3.51,0.2691158298120654,6.835743494687697
-3.624363059567563,0.5638125368771315,4.34,2.81,3.15,0.3,18.245643299863985
0.0,0.6,4.78,4.24,3.15,0.275,7.835441297001357
-2.4,0.574,4.36,3.96,2.76,0.325,3.346808728436267
-2.3,0.53,4.76,3.68,3.241193003704077,0.28476370631884085,3.760614146887344
-2.3,0.568,4.78,3.99,3.17,0.3076593483133604,9.095102265661284
-5.0,0.565,4.621999984029338,3.94,2.8107861186167353,0.425,44.79595933845864
-2.3,0.53,5.11,3.69,3.51,0.30778178874758383,4.908468635980611
-5.0,0.6,4.78,4.24,3.15,0.4,16.897882826615735
-5.0,0.6,4.78,4.24,3.15,0.20462913645573705,-0.11673194043748727
-1.862716012872178,0.53,4.78,3.75,3.2337189822099672,0.375,12.038694875788561
-2.3,0.5618024125698768,4.78,3.99,3.17,0.375,14.609068748525171
-5.0,0.565,4.77,4.1045104070206095,3.15,0.15,1.1107735122256701
-1.5753702487698455,0.5714392057195017,5.14,4.95,3.17,0.35,10.470570195950044
-2.3,0.6,5.1,4.17,3.51,0.3,6.37118020216113
-5.0,0.6,4.677325203930259,4.307682111891199,3.15,0.2860625903965064,14.327583375990123
-5.0,0.565,4.688711448817378,3.780705985930195,3.15,0.225,-0.6822814549789095
-2.4,0.566303671617876,4.36,3.96,2.76,0.35,5.734439490451368
-2.2417963662763407,0.53,4.78,3.75,3.15,0.26147235746107544,17.859600686159546
-2.942370628690196,0.53,4.745472702496509,4.306339006150673,3.0350251739191143,0.3,12.287116100319736
-2.096795495711368,0.562,4.6923932059712214,4.182692125697883,3.17,0.4,19.293201927032197
-2.3,0.53,4.691144189610537,3.68,3.16,0.35,8.38557516075894
-2.3,0.5625212217601614,4.787248513848089,5.35,2.76,0.2,0.04150392212635928
-2.3,0.53,4.76,3.68,3.2191595962468234,0.3205069028258116,7.406393820206492
-2.4,0.574,4.36,3.96,2.76,0.325,3.346808728436267
-5.0,0.567279387036558,4.77,3.99,3.15,0.29200096408505766,17.13141953979669
-2.0379873138199334,0.565,4.78,4.2483969152294065,2.76,0.375,15.334106822521157
-2.2,0.546,4.78,4.13,3.07,0.425,41.705520133105345
-2.3,0.5451201346363176,5.11,4.116481377903965,3.51,0.275,3.7711658505980608
-2.3,0.5655149636604945,5.14,4.95,3.290552346869609,0.27140516940983794,9.906728251068442
0.0,0.6,4.94023418227559,4.26189690128989,3.15,0.2,1.404629102525261
0.0,0.5585058542686924,4.78,4.135175861658979,3.15,0.125,4.0365670125158
-1.9724718213027734,0.565,4.78,4.238610717915014,2.76,0.25,6.8880436372553255
0.0,0.6,4.78,4.24,3.15,0.35,6.18689418122741
-2.3,0.5627929805635737,5.1,3.95,3.314351551258837,0.2919116891796786,7.073231540923837
-2.3,0.5656082743582755,4.861657373645062,3.96832082498777,3.53,0.425,44.75955449550461
0.0,0.5700420477239473,4.928655760407653,3.94,3.3584801753077027,0.325,5.248572831023041
0.0,0.53,4.778767665956114,3.75,3.15,0.2872548641330131,12.623966625168396
-2.3,0.565,4.78,4.366828354589515,2.76,0.225,2.4577756776949387
-1.8041877928844854,0.565,4.78,5.35,3.0444046870714505,0.325,5.63052953639286
0.0,0.565,4.77,3.8538834762140337,3.305288389973029,0.35,13.631874850380036
-2.3,0.53,5.11,4.199258460627086,3.197412382268536,0.15,0.13490753373963893
-2.3,0.5467107393914462,4.34,2.81,3.15,0.3239644881372991,10.44336259115125
-2.3,0.562,5.14,4.95,3.17,0.3,8.080991021366323
-3.7205939329884568,0.574,4.36,3.96,3.018725796107725,0.175,-2.667258201941945
-2.3,0.568,4.78,3.99,3.17,0.125,2.7827084209029067
-2.3,0.53,4.76,3.68,3.265045685478004,0.375,13.002619127862369
-3.581647901369635,0.5473502659825381,4.78,3.8033453446233034,3.15,0.2394022046207395,6.8150006216139
-2.3,0.5649439557384359,5.0510540969797635,4.17,3.51,0.175,-2.32944560230734
-2.2284499623552105,0.5483634290822462,4.34,4.191451173709395,3.15,0.25,3.796346654706863
-2.7433302247006264,0.53,4.719742550021047,3.75,3.15,0.2665908914506745,10.805382618258243
-2.6057505595822517,0.575370108983514,4.78,3.99,3.346259280900943,0.275,2.3451079917204107
