0.2591,0.0,21.89,0.0,0.5278988363415782,6.449653113542796,96.0,1.7883,4.0,437.0,21.2,371.6327828382918,17.048891329991427,16.01956813560776
0.773,0.0,8.14,0.0,0.5838312611708911,6.495,94.4,4.4547,13.610352706062624,459.5763891550368,21.0,350.7889274578909,12.972975663706828,17.43746520782192
20.0849,0.0,18.1,0.0,0.5927908656010922,4.368,91.2,1.4395,10.734570498778059,666.0,20.2,285.83,30.63,13.447222871375992
9.5957,7.253513813169712,18.1,0.0,0.693,6.404,80.54054938407633,3.756491610825944,24.0,666.0,18.728993862670297,376.11,12.386304605404268,11.86639076167682
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,3.503339426526476,1.0,285.0,15.3,394.72,7.85,32.90670107546326
3.4743,0.0,11.108006349506091,1.0,0.718,8.78,83.70229801824775,1.9047,24.0,666.0,20.2,362.00601044766836,5.29,43.922723474243185
3.6094933697082467,0.0,10.429308276867454,-0.014446540689596013,0.55,6.642,77.44147997271212,3.4211,5.0,276.0,19.012921525891674,392.78,9.69,23.569194569036796
0.463,0.0,12.89726892860798,0.0,0.5338132788996462,7.412,76.9,3.6715,8.0,307.0,19.232234817008617,376.14,5.25,36.383436137255266
1.1929,0.0,12.752271643618307,0.0,0.624,6.326,67.5103427177639,2.271,4.0,437.0,21.2,396.9,13.154634902507244,18.5913110583867
2.9781908337841663,0.0,8.824061005609686,0.22508077752223282,0.507,6.951,88.5,2.8617,8.0,307.0,18.93141498304179,391.7,9.71,26.10465058966945
4.127999555335631,0.0,8.14,0.0,0.5491554532534364,6.674,87.3,3.501767165672747,4.0,307.0,21.0,354.1897576251563,11.98,20.717971042856867
0.8027,0.0,8.14,0.0,0.538,5.456,80.26566724068857,3.7965,4.0,307.0,21.0,288.99,11.69,16.770000280721764
1.8214435808707388,0.0,10.01,0.0,0.547,6.1893229740248215,72.5,2.7301,9.426759445008916,432.0,17.8,393.3,12.04,19.917602852052163
0.0537,16.55067463087947,13.92,0.2608925299360086,0.437,6.549,51.0,5.9604,4.0,289.0,18.469548936631995,392.85,7.39,26.30747987483028
4.086363590899804,38.841675833309246,18.1,0.0,0.693,5.349,65.58662936411501,3.375895599745742,24.0,666.0,20.2,396.9,19.77,13.723273420528692
0.042,28.0,15.04,0.0,0.464,6.442,74.49015287840994,4.539856747278771,4.0,270.0,19.371554910684047,395.01,8.16,23.206110732577237
