7.5533,0.42,0.09,2.3,0.054,34.0,37.6278,1.0667,3.4785,0.68,10.4,5.5233
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.9958,3.28,0.5847,9.4876,5.3447
7.8,0.64,0.2633,6.0,0.0745,5.0,10.6446,0.8599,3.37,0.5967,10.1,5.2062
7.0884,0.44,0.47,2.5,0.0738,9.0,13.8369,0.9981,2.8433,0.65,10.8,5.6739
6.8,0.775,0.0,2.0749,0.102,8.0,23.0,0.8435,3.45,0.56,10.7,5.7134
8.0258,0.23,0.4,1.6,0.0873,21.0,67.0,1.0272,3.325,0.63,11.1,5.8134
7.6,0.5249,0.0,2.7182,0.076,33.0,45.0,1.0805,3.31,0.62,10.7,5.8294
7.8,0.63,0.2312,1.7,0.1,14.0,18.281,0.9961,2.8315,0.62,9.5,5.1355
8.8,0.61,0.2595,2.8,0.088,13.769,46.0,0.9976,3.26,0.51,9.1904,5.0014
7.5,0.49,0.2466,2.6,0.332,7.4159,14.0,0.8523,3.21,0.9,10.5,5.4282
7.4,0.785,0.19,2.6371,0.0785,19.0,98.0,0.9971,3.0395,0.6043,9.6,5.3605
7.3393,0.4,0.52,2.0,0.0775,15.5546,54.0,0.9146,3.03,0.66,10.2,5.6645
7.1,0.715,0.0,2.35,0.071,21.0,24.5957,0.9963,3.29,0.5832,8.3716,4.9907
7.1,0.755,0.15,2.5286,0.0779,20.0,84.0,0.9959,3.19,0.5977,9.3623,5.3336
4.8342,0.3285,0.24,1.6722,0.077,18.0,34.0,0.9948,2.1126,0.6,6.3693,6.0704
3.4074,0.2103,0.12,1.9,0.091,3.484,5.7404,0.9956,3.44,0.48,4.0795,5.2202
5.1,0.42,0.0,2.6919,0.044,18.0,88.0,1.0294,3.3461,0.73,13.6,5.8436
7.5,0.58,0.56,3.1,0.153,5.0,10.4697,0.9948,3.21,1.03,11.6,6.6667
8.5,0.5345,0.56,2.8108,0.1016,35.0,38.9443,1.1221,3.6531,0.75,10.5,5.7179
2.8095,0.545,0.06,0.7999,0.087,2.8669,4.6409,0.9965,3.36,0.2267,3.4052,5.1428
7.8977,0.42,0.2379,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5.4779
2.1233,0.1282,0.0731,2.7,0.077,2.1734,3.7835,0.9975,0.7945,0.54,2.4569,5.2499
6.9,0.3411,0.11,1.6028,0.043,6.0,12.0,0.9935,3.3,0.65,6.4707,6.1238
7.1,0.3487,0.0,2.3,0.087,5.1579,9.0116,0.9978,3.45,0.53,6.63,4.7093
7.5,0.685,0.07,2.5,0.058,5.0,10.1777,0.8487,3.38,0.55,10.9,5.3068
7.3,0.48,0.2227,2.6388,0.062,31.0,54.0,0.9973,3.3,0.65,10.013,5.2645
7.6,0.41,0.2391,1.8966,0.08,4.0,8.751,0.9962,3.28,0.59,9.5,5.2145
11.2,0.4991,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,5.9482
