0.2591,0.0,21.89,0.0,0.5817,5.5904,96.0,1.7883,4.0,437.0,21.2,237.2997,18.1224,13.7248
0.773,0.0,8.14,0.0,0.3924,6.495,94.4,4.4547,7.3195,153.5423,21.0,123.7897,13.2283,16.0531
20.0849,0.0,18.1,0.0,0.7047,4.368,91.2,1.4395,19.9805,666.0,20.2,285.83,30.63,12.1257
9.5957,10.9151,18.1,0.0,0.693,6.404,100.7779,4.018,24.0,666.0,24.7585,376.11,22.1508,11.8829
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,6.611,1.0,285.0,15.3,394.72,7.85,36.8937
3.4743,0.0,17.6412,1.0,0.718,8.78,92.595,1.9047,24.0,666.0,20.2,323.4055,5.29,39.7361
0.9455,0.0,9.8766,0.0951,0.55,6.642,64.0323,3.4211,5.0,276.0,17.1147,392.78,9.69,24.1081
0.463,0.0,11.2028,0.0,0.5271,7.412,76.9,3.6715,8.0,307.0,18.1611,376.14,5.25,33.3479
1.1929,0.0,13.5229,0.0,0.624,6.326,80.1036,2.271,4.0,437.0,21.2,396.9,14.9098,20.131
2.24,0.0,12.1623,0.1091,0.507,6.951,88.5,2.8617,8.0,307.0,19.5684,391.7,9.71,26.8569
4.8953,0.0,8.14,0.0,0.4678,6.674,87.3,1.6044,4.0,307.0,21.0,179.9114,11.98,19.8608
0.8027,0.0,8.14,0.0,0.538,5.456,58.6398,3.7965,4.0,307.0,21.0,288.99,11.69,14.5981
3.2541,0.0,10.01,0.0,0.547,6.4639,72.5,2.7301,11.2259,432.0,17.8,393.3,12.04,25.015
0.0537,23.209,13.92,0.0956,0.437,6.549,51.0,5.9604,4.0,289.0,16.425,392.85,7.39,26.7669
7.2538,12.6668,18.1,0.0,0.693,5.349,100.3092,4.2584,24.0,666.0,20.2,396.9,19.77,11.6346
0.042,28.0,15.04,0.0,0.464,6.442,58.1676,4.4822,4.0,270.0,16.954,395.01,8.16,24.0629
0.2536,0.0,9.9,0.0,0.544,6.2255,77.7,3.5875,7.8409,304.0,18.7082,396.42,11.5,20.3818
2.7667,0.0,11.8307,0.1078,0.871,6.129,96.0,1.7494,5.0,256.535,14.7,321.02,15.12,17.8519
4.8714,0.0,18.1,0.0,0.5952,6.6417,93.6,2.3053,24.0,311.4512,20.2,396.21,18.68,14.2266
0.1096,0.0,7.8365,0.0235,0.573,6.794,43.2853,2.3889,8.2199,273.0,21.0,140.7575,9.5996,26.6398
0.0377,80.0,5.4744,0.1103,0.404,7.274,38.3,7.309,5.338,329.0,16.4073,392.2,7.477,35.1086
0.9627,22.7943,2.25,0.1002,0.389,6.453,59.562,4.376,1.0,300.0,17.2272,394.72,9.5699,26.4541
1.2302,21.3825,6.2,1.0,0.492,6.879,61.7445,4.2762,8.0,307.0,17.469,390.39,10.1174,31.6623
0.0143,100.0,1.32,0.0,0.411,6.816,37.9985,6.8023,5.0,256.0,15.1,392.9,3.95,31.909
0.015,90.0,3.6933,1.0,0.401,7.923,38.604,6.4939,1.0,240.6574,13.6,395.52,3.16,47.9457
2.8146,0.0,7.0195,1.0,0.2813,6.726,66.5,3.6519,8.0,112.4875,17.4,89.4825,8.05,28.8347
7.6916,0.0,18.1,0.0,0.693,5.531,85.4,3.3164,24.0,666.0,22.3961,329.46,27.38,10.0226
2.1424,15.3177,11.682,0.1245,0.547,6.7438,92.9,2.3534,6.0,292.9694,17.8,394.95,13.4483,21.994
0.2694,0.0,11.6356,0.0,0.544,6.266,82.8,3.54,4.0,304.0,18.4,393.39,7.9,21.3018
2.3793,0.0,19.58,0.0,0.5506,6.13,100.0,1.4191,5.0,403.0,17.3283,172.91,27.8,16.3384
5.5811,9.0175,17.1046,0.0,0.713,6.436,87.9,2.3158,24.0,666.0,22.4305,325.1005,16.22,15.7255
0.0717,0.0,11.3497,0.1083,0.581,6.004,84.1,2.1974,2.0,274.895,19.1,377.67,14.27,23.6357
4.2613,0.0,18.1,0.0,0.77,6.112,96.7622,2.5091,19.6934,666.0,20.2,323.8731,22.0332,13.6971
11.5779,13.0084,18.1,0.0,0.7,5.036,97.0,1.77,24.0,666.0,20.2,396.9,25.68,11.2884
-0.1159,28.1408,6.2,0.0,0.3774,6.552,21.4,3.3751,8.0,307.0,17.4,380.34,3.76,32.0175
0.0613,40.0,6.41,1.0,0.447,6.826,51.782,4.8715,4.0,254.0,17.6,393.45,4.16,35.0877
1.2518,13.228,8.14,0.1221,0.538,5.57,98.1,3.7979,4.0,307.0,21.0,376.57,21.02,18.7134
3.9599,0.0,5.96,0.0,0.499,3.545,61.4,3.3779,5.0,279.0,11.7839,149.6983,11.41,26.5998
8.0386,7.3468,18.1,0.0456,0.74,6.629,96.2812,2.1247,24.0,666.0,20.2,326.8746,21.9786,10.8969
0.5578,13.3157,21.89,0.0,0.5987,6.8933,98.2,2.1107,8.6359,303.7753,21.2,394.67,16.96,17.1329
2.24,0.0,12.1623,0.1091,0.507,6.951,88.5,2.8617,8.0,307.0,19.5684,391.7,9.71,26.8569
14.4383,0.0,18.1,0.0118,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,23.6956,13.3325
7.7253,0.0,18.0785,0.0448,0.7369,5.875,96.6109,1.1296,24.0,666.0,23.4404,347.88,8.88,21.6613
0.1644,22.0,5.86,0.0931,0.431,6.433,62.3705,4.1797,7.0,330.0,19.1,374.71,10.7627,21.5649
8.1354,0.0,27.74,0.0,0.609,8.0809,107.2364,1.8209,4.0,711.0,20.1,395.09,23.54,17.5137
11.236,0.0,18.1,-0.0393,0.597,4.628,76.0944,0.6353,22.095,666.0,20.2,28.79,34.37,16.182
7.4207,0.0,18.1,0.0,0.7,7.8561,103.0409,3.837,19.2182,666.0,20.2,394.43,22.1944,13.0096
0.0351,95.0,2.68,0.0,0.4161,7.853,33.2,6.6433,4.0,237.3257,14.7,392.78,3.81,46.1365
0.1588,8.6698,10.81,0.0,0.2649,5.961,17.5,5.2873,4.0,305.0,19.2,144.2898,9.88,20.4323
0.0347,35.0,6.06,0.0,0.4379,5.3171,23.3,6.6407,1.0,304.0,16.9,362.25,7.83,26.9825
0.2617,0.0,10.5497,0.0,0.544,6.0013,67.1947,2.834,4.0,304.0,17.7946,396.3,11.72,21.5115
