7.577176204773956,0.42,0.09,2.3,0.054,34.0,44.85299339733433,0.9963657805361196,3.2785149654140615,0.68,10.4,5.826387725980634
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.9958,3.28,0.7393837991083395,11.457317917488673,6.045857622995586
7.8,0.64,0.322863526166533,6.0,0.09168765220582012,5.0,29.274910730965537,0.9969282909255467,3.37,0.6931304177405383,10.1,5.571286472503033
8.719771896074448,0.44,0.47,2.5,0.06762247205868052,9.0,38.824863418478756,0.9981,3.2831541700919122,0.65,10.8,5.888435656369046
6.8,0.775,0.0,2.649652691290229,0.102,8.0,23.0,0.9961217908136618,3.45,0.56,10.7,5.292127201704602
8.311646139649984,0.23,0.4,1.6,0.07223926669611963,21.0,67.0,0.9960500793096466,3.272538335874235,0.63,11.1,5.976198707613114
7.6,0.5021397233655672,0.0,2.3709918312672285,0.076,33.0,45.0,0.9955969868833435,3.31,0.62,10.7,5.698993372491699
7.8,0.63,0.273602035935146,1.7,0.1,14.0,52.372735118453534,0.9961,3.2912983786084125,0.62,9.5,5.13735254291158
8.8,0.61,0.3069430369038803,2.8,0.088,15.015077711768734,46.0,0.9976,3.26,0.51,10.697970716929174,5.648409898840912
7.5,0.49,0.26482683250159533,2.6,0.332,23.26891517231047,14.0,0.9965231302933298,3.21,0.9,10.5,5.796918515492986
7.4,0.785,0.19,2.086538291045424,0.12194601588437856,19.0,98.0,0.9971,3.3469336176027324,0.6218832030219322,9.6,5.476366206810695
8.376861101656914,0.4,0.52,2.0,0.080780400869846,12.467500370006746,54.0,0.9964201898930813,3.03,0.66,10.2,5.415286306149491
7.1,0.715,0.0,2.35,0.071,21.0,46.66389634152426,0.9963,3.29,0.6255595771723055,10.307848203808877,5.446188988284374
7.1,0.755,0.15,2.193736381433126,0.07458205347345744,20.0,84.0,0.9959,3.19,0.6673068773166753,10.835635620761774,5.31506712630505
8.116715707586092,0.39593490564280776,0.24,2.6625836275510735,0.077,18.0,34.0,0.9948,3.3181045058999556,0.6,10.649317395404132,5.670258075248519
7.293704992812293,0.5432351849464641,0.12,1.9,0.091,18.257068780328282,51.80286572746343,0.9956,3.44,0.48,10.643594869993573,5.542305621726284
5.1,0.42,0.0,2.891829447851205,0.044,18.0,88.0,0.9963444927833361,3.260338779679292,0.73,13.6,6.388735811986682
7.5,0.58,0.56,3.1,0.153,5.0,57.9581617060617,0.9948,3.21,1.03,11.6,6.915948234924037
8.5,0.5662400400076719,0.56,2.5376004259692917,0.09754340098385969,35.0,54.64470532691396,0.9970654341986362,3.273529095933,0.75,10.5,5.992077258200965
7.1697587530982725,0.545,0.06,2.1802709600316543,0.087,17.993788272457298,63.40444151721439,0.9965,3.36,0.6793498063903014,10.944841399008224,5.5412385389339995
8.341302968333926,0.42,0.23009206130360021,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5.223251445166703
