-2.3,0.53,5.11,3.69,3.51,0.2936242065801873,3.9577447481694543
-1.77276439321525,0.5627312025675549,4.34,2.81,3.15,0.3,4.582059584038215
0.0,0.6,4.78,4.24,3.15,0.275,2.7069916500124
-2.4,0.574,4.36,3.96,2.76,0.325,5.072361413689283
-2.3,0.53,4.76,3.68,3.047837848881061,0.28898190581755345,3.840658029485457
-2.3,0.568,4.78,3.99,3.17,0.304607654923002,4.24010386154029
-5.0,0.565,4.864963424131333,3.94,3.2617744481817255,0.425,33.85515440004742
-2.3,0.53,5.11,3.69,3.51,0.27429989925036785,2.3342161643189545
-5.0,0.6,4.78,4.24,3.15,0.4,18.98113769692337
-5.0,0.6,4.78,4.24,3.15,0.27191496786444724,2.6694827997469144
-2.216148497819741,0.53,4.78,3.75,3.1558386595470282,0.375,14.032130455182987
-2.3,0.559650399278156,4.78,3.99,3.17,0.375,13.674816757084558
-5.0,0.565,4.77,4.002630310540325,3.15,0.15,0.5445678604282609
-2.5228809408943045,0.5668379518193399,5.14,4.95,3.17,0.35,8.414156912340129
-2.3,0.6,5.1,4.17,3.51,0.3,4.881141482216018
-5.0,0.6,4.9057893866836855,4.235395478336439,3.15,0.22245733960627778,1.7823047786936215
-5.0,0.565,4.881338604882823,3.9652654827708247,3.15,0.225,1.5131442467844725
-2.4,0.5600341773163555,4.36,3.96,2.76,0.35,8.416050702903078
-2.6182777128459778,0.53,4.78,3.75,3.15,0.274161135571796,1.84695994167134
-1.9382007382994515,0.53,4.86323756026108,4.016666335922138,3.256197126864665,0.3,4.376976503761292
-2.38096242862479,0.562,4.893243231764017,4.061389167241906,3.17,0.4,20.895988119559686
-2.3,0.53,4.745643403632713,3.68,3.16,0.35,8.055392483158595
-2.3,0.5736114105102043,4.725903591249386,5.35,2.76,0.2,1.1437941869448025
-2.3,0.53,4.76,3.68,3.084812484690883,0.2799020776277737,3.071696277163465
-2.4,0.574,4.36,3.96,2.76,0.325,5.072361413689283
-5.0,0.5425479142650393,4.77,3.99,3.15,0.2971103359426117,3.887372080373243
-2.7322728656932105,0.565,4.78,4.155023743553756,2.76,0.375,13.276180010440068
-2.2,0.546,4.78,4.13,3.07,0.425,36.14344431891878
-2.3,0.5547798656557242,5.11,4.131259085111381,3.51,0.275,2.1617735900929222
-2.3,0.5705282373510522,5.14,4.95,3.2523316901181367,0.2601203677465126,2.4900234844396536
0.0,0.6,4.804874955705333,4.047637888822954,3.15,0.2,1.1356124198562796
0.0,0.5779200182331734,4.78,4.144199958671951,3.15,0.125,0.48815791917366447
