0.2591,0.0,21.89,0.0,0.6848342536121315,6.778652882634099,96.0,1.7883,4.0,437.0,21.2,310.32780451182975,19.889782614337935,15.613157959801972
0.773,0.0,8.14,0.0,0.6528086677409944,6.495,94.4,4.4547,0.7412767325101957,381.01429626534394,21.0,402.3732104311246,5.20944017727043,23.449022455492923
20.0849,0.0,18.1,0.0,0.7051086149163812,4.368,91.2,1.4395,20.600153546299016,666.0,20.2,285.83,30.63,10.030274150796474
9.5957,5.850393513151072,18.1,0.0,0.693,6.404,105.3754963392258,2.089702834406717,24.0,666.0,20.77226800891313,376.11,18.735213448627572,15.859242206098369
0.0091,90.0,2.97,0.0,0.4,7.088,20.8,6.9995984340876936,1.0,285.0,15.3,394.72,7.85,31.99299387003832
3.4743,0.0,12.30720969575167,1.0,0.718,8.78,66.50321177692807,1.9047,24.0,666.0,20.2,418.4617392156358,5.29,36.02371861958263
1.802956459326081,0.0,8.188649048626143,-0.09820751130074033,0.55,6.642,69.22092734627063,3.4211,5.0,276.0,19.31795334731475,392.78,9.69,22.675673526433236
0.463,0.0,7.024623005025733,0.0,0.4998082261176859,7.412,76.9,3.6715,8.0,307.0,17.661497410305184,376.14,5.25,35.8450721089614
1.1929,0.0,11.30344879905324,0.0,0.624,6.326,78.33214319704167,2.271,4.0,437.0,21.2,396.9,11.468009937992498,20.308330404533116
3.3210578951307492,0.0,12.389338357477245,0.02628479448842603,0.507,6.951,88.5,2.8617,8.0,307.0,18.871379853264727,391.7,9.71,24.7588210678133
3.2386969619426824,0.0,8.14,0.0,0.6173487839236751,6.674,87.3,3.5549116680194266,4.0,307.0,21.0,383.0805132367964,11.98,21.750694926529082
0.8027,0.0,8.14,0.0,0.538,5.456,66.15775978429836,3.7965,4.0,307.0,21.0,288.99,11.69,18.6301739930049
0.5673070661798167,0.0,10.01,0.0,0.547,6.410075137279991,72.5,2.7301,7.462919141431648,432.0,17.8,393.3,12.04,22.448914713405703
0.0537,31.165766548647774,13.92,-0.01992076103637029,0.437,6.549,51.0,5.9604,4.0,289.0,18.486294330708926,392.85,7.39,23.183296477505046
9.74883214360109,-5.28454492805704,18.1,0.0,0.693,5.349,99.97599209423997,1.5962060381993322,24.0,666.0,20.2,396.9,19.77,12.24735602089378
0.042,28.0,15.04,0.0,0.464,6.442,56.60622243504728,5.633065781070947,4.0,270.0,18.07089277287115,395.01,8.16,22.995010652261183
0.2536,0.0,9.9,0.0,0.544,6.319134774397589,77.7,3.211768792312141,10.762186641796411,304.0,18.9243117845183,396.42,11.5,20.904718438311242
3.171815856707908,0.0,13.29333522880374,-0.020859251761775124,0.871,6.129,96.0,1.7494,5.0,415.33878832260405,14.7,321.02,15.12,17.29722963122415
4.8714,0.0,18.1,0.0,0.6558373241203791,5.932357478615038,93.6,2.3053,24.0,613.9032604407457,20.2,396.21,18.68,15.654804758371839
0.1096,0.0,8.556134634061086,-0.018458484137654843,0.573,6.794,69.8090284152199,2.3889,8.067222329710335,273.0,21.0,404.6069876768102,11.628393728304196,23.2413949146688
0.0377,80.0,1.5885146413605735,0.3769273199377088,0.404,7.274,38.3,7.309,5.673212821367016,329.0,17.45814406238398,392.2,15.356193608375408,25.73292514343984
-0.13193553625543464,35.89692711801725,2.25,0.32187491380780403,0.389,6.453,39.83854108398194,6.09018665982783,1.0,300.0,16.771123960653544,394.72,4.441831600177489,26.016411948727526
