-1.35,-0.03,-0.2,-0.32,-1.46,0.25,0.09,0.15,0.7534607405851076
-0.2,-0.94,0.96,1.22,-0.02,-0.35,0.04,0.71,0.5714050627038445
0.56,-0.53,-0.22,-0.92,-0.22,-0.59,0.49,0.32,0.7638205288587578
-1.14,0.3,0.08,-0.68,0.43,1.19,0.91,1.18,0.7606464783385357
1.31,-1.38,0.24,0.97,1.42,1.22,0.64,0.95,0.6154083860447965
1.15,-0.38,1.39,-0.57,0.93,-0.31,0.53,0.68,0.562176208476951
-0.11,-0.47,0.51,1.21,-0.62,-0.66,-0.3,-0.72,0.6894282942501286
-1.15,-0.98,-1.55,0.76,0.56,0.12,0.01,1.46,0.9088731062640274
-1.42,-0.31,-0.75,1.27,-0.08,1.5,0.52,-0.62,0.7211851992522007
0.41,0.0,1.01,-0.7,0.54,0.07,0.48,0.51,0.6062353552288753
0.49,-1.47,0.47,0.1,0.65,1.06,-0.07,-0.02,0.738070819521937
-0.39,-0.1,0.32,0.12,1.06,-0.1,-0.57,-0.64,0.9195922311117951
-0.78,0.11,0.3,-0.15,-0.24,0.14,1.43,1.37,0.5533315748907914
0.45,-1.29,0.24,-0.85,-0.28,1.1,0.73,0.24,0.7601201382220909
0.21,1.2,1.32,1.46,0.58,1.0,0.46,-1.53,0.30333724630865877
-1.51,0.37,-1.3,0.71,-0.28,0.3,0.13,0.16,0.9908295524628781
0.41,-0.2,0.75,0.42,1.1,0.96,0.35,-1.34,0.32423928183135536
0.41,1.45,-1.28,-1.04,0.26,-0.42,0.21,-1.18,0.9838887817518265
1.11,1.04,0.2,0.1,-1.03,-1.13,-0.3,-0.14,0.6557690943211758
1.39,0.34,0.38,-1.18,-1.23,0.59,-0.19,-0.01,0.5426923977541462
-0.96,-0.18,0.04,0.26,-0.76,-0.14,0.03,-1.22,0.6319395032723255
-0.91,-0.26,-1.54,-1.53,-0.46,-0.14,-0.52,0.33,0.8555602743672976
-1.5,-0.21,-1.3,-0.01,0.06,-0.42,-0.15,0.18,1.031841480396837
0.13,0.26,1.43,0.35,-0.12,-1.29,-0.95,-0.69,0.5994893301232395
-0.08,0.83,0.43,-0.18,0.07,-0.13,-0.53,-1.07,0.7744181714571895
0.39,-0.45,-1.17,0.6,-1.35,0.82,-0.21,0.32,0.5523200732509996
-1.0,-0.55,0.11,-0.0,-1.24,0.68,0.13,-1.4,0.5792805606019168
1.16,0.49,0.43,0.15,0.76,0.17,1.53,-0.08,0.5573048413698058
1.33,0.16,0.13,0.06,-0.13,1.02,-1.51,-0.4,0.7456209572757955
-0.41,0.83,-0.14,1.12,0.61,-0.05,1.25,1.53,0.5544695806605584
0.05,0.6,0.27,-0.71,-1.36,0.06,-0.88,-1.48,0.5641400762191048
-0.24,1.05,-0.36,-1.46,0.52,0.63,0.39,0.06,0.9154189942359678
-0.47,-0.43,-0.28,-1.32,1.34,-0.37,-0.52,0.35,0.7740074428783935
-0.73,-0.21,-0.46,-0.23,1.09,-0.56,-1.02,-0.17,0.8885437855532337
0.53,-0.53,0.1,1.19,-0.23,-1.17,0.18,-1.39,0.6571795432586126
-0.27,-0.23,-1.06,0.94,-0.04,-1.11,0.14,1.39,0.894638142752789
-0.56,-0.53,-0.45,1.47,-0.36,-0.14,0.17,0.4,0.7633836303895696
1.12,0.38,0.12,-0.36,0.26,0.23,0.07,-1.03,0.7366283375468029
-0.32,-0.4,-0.39,-1.42,-0.32,0.06,-0.12,1.5,0.6621010933134147
-0.25,-0.48,1.02,1.11,0.21,0.42,-0.18,-0.95,0.38065071620893726
0.24,0.16,-0.81,-0.52,0.82,-1.16,0.82,-0.05,1.0127236360802716
0.44,-0.93,1.28,0.31,1.26,0.11,1.52,1.05,0.4942002143366867
-0.52,-0.14,-0.43,0.15,-0.93,-1.3,0.12,0.58,0.8510114008549755
-0.09,0.51,-0.27,-0.5,-1.12,-0.37,-0.08,-1.23,0.5787891232683966
1.35,-0.99,-0.09,-0.16,1.45,-0.81,0.13,-0.36,0.8374159781085191
-0.38,-0.4,0.61,0.59,-0.44,-0.37,-0.25,-0.4,0.7178943696695727
0.1,0.04,0.32,-1.21,-0.57,1.44,-0.7,0.99,0.7093342751456798
0.02,-0.77,0.91,1.16,0.9,-0.22,-0.38,0.54,0.6601767060835484
-0.05,-0.61,0.02,-0.08,-0.19,0.3,0.3,-1.4,0.6509563125830673
-1.06,-1.5,0.43,0.43,-0.43,-0.86,-1.31,-0.45,0.8867369278163659
-0.16,-0.85,0.55,-0.75,-0.8,-0.71,-0.33,-0.56,0.7006797446260848
-0.68,0.55,-1.56,0.11,-0.65,-0.49,-1.49,-1.56,0.9347784481355935
-0.66,1.33,0.05,-0.09,-0.52,-0.07,0.5,-0.05,0.6521757395481339
-0.31,1.01,-0.95,-0.56,0.14,-0.53,1.5,-0.11,0.9138046588980835
0.68,-1.18,0.49,-0.3,0.58,0.24,0.56,0.39,0.6883973785492442
0.14,0.02,0.24,0.06,0.24,-0.37,-1.01,1.12,0.7249326695884056
-0.21,-0.24,0.36,-0.36,-0.09,-0.25,-1.37,0.32,0.6833999941436564
