6.73,0.42,0.09,2.3,0.05,34.0,53.57,1.0,3.43,0.68,10.4,5.749054100870446
7.3,0.59,0.26,2.0,0.08,17.0,104.0,1.0,3.28,0.6,10.13,5.3323633047795695
7.8,0.64,0.1,6.0,0.1,5.0,38.64,1.0,3.37,0.61,10.1,5.651886011471798
10.5,0.44,0.47,2.5,0.08,9.0,21.07,1.0,3.17,0.65,10.8,5.986976883127453
6.8,0.78,0.0,3.62,0.1,8.0,23.0,1.0,3.45,0.56,10.7,5.207403397037986
8.35,0.23,0.4,1.6,0.08,21.0,67.0,1.0,3.28,0.63,11.1,5.824230770816762
7.6,0.59,0.0,2.1,0.08,33.0,45.0,1.0,3.31,0.62,10.7,5.824082300466887
7.8,0.63,0.11,1.7,0.1,14.0,43.06,1.0,3.35,0.62,9.5,5.399999618615188
8.8,0.61,0.24,2.8,0.09,17.82,46.0,1.0,3.26,0.51,9.74,5.079744963580645
7.5,0.49,0.39,2.6,0.33,12.6,14.0,1.0,3.21,0.9,10.5,5.690202172608129
7.4,0.78,0.19,4.27,0.1,19.0,98.0,1.0,3.29,0.57,9.6,4.957985164144343
10.64,0.4,0.52,2.0,0.12,18.17,54.0,1.0,3.03,0.66,10.2,5.629318324626143
7.1,0.72,0.0,2.35,0.07,21.0,55.73,1.0,3.29,0.61,10.45,5.420871830860837
7.1,0.76,0.15,3.2,0.1,20.0,84.0,1.0,3.19,0.61,10.12,5.372657819853018
7.04,0.52,0.24,2.02,0.08,18.0,34.0,0.99,3.35,0.6,11.0,6.018219142479827
7.12,0.61,0.12,1.9,0.09,20.5,61.36,1.0,3.44,0.48,10.18,5.356692688515925
5.1,0.42,0.0,2.16,0.04,18.0,88.0,0.99,3.57,0.73,13.6,6.227234238209775
7.5,0.58,0.56,3.1,0.15,5.0,23.68,0.99,3.21,1.03,11.6,6.394015768499901
8.5,0.39,0.56,2.79,0.09,35.0,66.52,1.0,3.28,0.75,10.5,5.784296251323815
7.62,0.55,0.06,2.58,0.09,12.84,38.69,1.0,3.36,0.59,10.05,5.834542448098391
11.32,0.42,0.59,3.3,0.1,33.0,98.0,1.0,3.2,0.95,9.2,5.211919342343451
7.55,0.63,0.12,2.7,0.08,17.08,70.38,1.0,3.4,0.54,9.68,5.1453581793062195
6.9,0.65,0.11,2.31,0.04,6.0,12.0,0.99,3.3,0.65,11.99,6.37762258156095
7.1,0.66,0.0,2.3,0.09,22.18,74.63,1.0,3.45,0.53,9.74,5.152119889927781
7.5,0.68,0.07,2.5,0.06,5.0,17.98,1.0,3.38,0.55,10.9,5.537954441212971
7.3,0.48,0.29,2.16,0.06,31.0,54.0,1.0,3.3,0.65,10.03,5.390366297633806
7.6,0.41,0.26,1.94,0.08,4.0,27.14,1.0,3.28,0.59,9.5,5.469456138803658
11.2,0.41,0.55,2.3,0.08,6.0,13.0,1.0,3.17,0.71,9.5,5.778813849596735
7.9,0.52,0.25,1.9,0.08,42.0,140.0,1.0,3.25,0.54,9.5,5.080267922369973
7.9,0.55,0.06,4.0,0.09,27.0,61.0,1.0,3.36,0.65,10.7,5.80040282637052
7.31,0.71,0.06,1.6,0.09,22.0,61.76,1.0,3.39,0.58,10.0,4.896600645784025
7.2,0.39,0.44,2.6,0.07,22.0,50.27,0.99,3.36,0.84,11.89,6.688148766928518
8.0,0.38,0.34,2.2,0.07,16.0,25.0,1.0,3.28,0.66,10.61,6.096140780478292
5.6,0.66,0.0,2.5,0.07,7.0,15.0,0.99,3.52,0.58,12.23,5.294630194709205
11.13,0.44,0.51,2.58,0.07,17.0,65.0,1.0,3.22,0.78,10.1,5.713101720491107
7.2,0.84,0.0,2.0,0.17,4.0,11.0,1.0,3.39,0.52,10.0,4.388437193518985
7.62,0.62,0.07,2.02,0.07,7.73,17.0,1.0,3.32,0.58,10.33,5.537400259011652
6.8,0.68,0.21,2.2,0.07,9.0,20.06,1.0,3.38,0.6,11.01,5.369368561638319
7.79,0.59,0.26,2.0,0.08,31.0,117.56,1.0,3.27,0.52,9.9,5.285586537833071
7.9,0.29,0.33,2.2,0.08,21.07,59.0,1.0,3.31,0.67,10.2,5.78184141595468
9.99,0.38,0.43,2.3,0.06,6.0,19.0,1.0,3.17,0.81,11.2,6.328838668583423
8.2,0.71,0.09,2.0,0.07,7.02,10.0,0.99,3.28,0.6,11.8,5.776266329312482
10.5,0.38,0.52,2.1,0.1,6.0,24.0,1.0,3.13,0.9,11.0,6.364394694583322
6.8,0.35,0.19,2.0,0.07,28.0,48.0,1.0,3.43,0.54,10.38,5.795381112180337
6.9,0.41,0.33,2.2,0.08,22.0,36.0,0.99,3.38,0.75,11.64,6.495055152183306
8.9,0.46,0.42,2.92,0.1,5.78,10.0,1.0,3.21,0.59,10.94,5.6093076123032874
7.6,0.9,0.07,2.5,0.08,5.0,24.66,1.0,3.39,0.56,9.8,4.581267929007874
7.46,0.64,0.04,2.0,0.07,8.27,18.0,1.0,3.37,0.59,10.3,5.624994385575787
8.2,0.35,0.38,1.9,0.06,43.0,74.0,0.99,3.26,0.8,12.0,6.348165293842363
7.78,0.4,0.31,2.4,0.09,13.0,34.09,1.0,3.34,0.63,10.5,5.859903302500931
6.5,0.4,0.1,2.0,0.08,30.0,67.67,1.0,3.36,0.48,9.4,5.289222798281562
9.6,0.55,0.32,2.72,0.09,18.0,48.0,1.0,3.22,0.64,10.3,5.82731592037307
7.0,0.64,0.04,2.22,0.07,9.1,20.0,1.0,3.4,0.59,10.84,5.669374623240633
8.0,0.63,0.2,2.1,0.08,18.52,90.92,1.0,3.27,0.49,9.82,5.586727362195764
8.35,0.72,0.32,1.7,0.14,24.0,77.15,1.0,3.2,0.94,10.0,5.158169242809969
