-2.3,0.53,5.11,3.69,3.51,0.3227,4.4851
-2.4642,0.5669,4.34,2.81,3.15,0.3,12.1832
0.0,0.6,4.78,4.24,3.15,0.275,4.9313
-2.4,0.574,4.36,3.96,2.76,0.325,0.3222
-2.3,0.53,4.76,3.68,3.1362,0.3058,13.5812
-2.3,0.568,4.78,3.99,3.17,0.2464,-0.5534
-5.0,0.565,4.7936,3.94,3.2564,0.425,40.0705
-2.3,0.53,5.11,3.69,3.51,0.3301,6.9679
-5.0,0.6,4.78,4.24,3.15,0.4,18.2433
-5.0,0.6,4.78,4.24,3.15,0.3311,8.443
-2.4028,0.53,4.78,3.75,3.2462,0.375,14.265
-2.3,0.5621,4.78,3.99,3.17,0.375,8.4922
-5.0,0.565,4.77,4.2157,3.15,0.15,8.2087
-1.5108,0.5625,5.14,4.95,3.17,0.35,15.6035
-2.3,0.6,5.1,4.17,3.51,0.3,6.2126
-5.0,0.6,4.8189,4.1031,3.15,0.2696,7.4642
-5.0,0.565,4.8591,4.0642,3.15,0.225,6.8598
-2.4,0.5574,4.36,3.96,2.76,0.35,10.5633
-2.2331,0.53,4.78,3.75,3.15,0.2931,14.0352
-2.169,0.53,4.744,3.8946,3.124,0.3,14.8328
-2.6708,0.562,4.9303,4.1047,3.17,0.4,18.4808
-2.3,0.53,5.0348,3.68,3.16,0.35,14.2797
-2.3,0.567,4.6913,5.35,2.76,0.2,0.9687
-2.3,0.53,4.76,3.68,3.2439,0.2968,20.5661
-2.4,0.574,4.36,3.96,2.76,0.325,0.3222
-5.0,0.5668,4.77,3.99,3.15,0.2407,7.7426
-2.312,0.565,4.78,4.0246,2.76,0.375,10.7615
-2.2,0.546,4.78,4.13,3.07,0.425,41.3564
-2.3,0.5623,5.11,4.0088,3.51,0.275,1.4579
-2.3,0.567,5.14,4.95,3.2397,0.2548,9.6025
0.0,0.6,4.7119,4.0171,3.15,0.2,2.6456
0.0,0.5648,4.78,3.918,3.15,0.125,2.3277
-2.2172,0.565,4.78,3.908,2.76,0.25,4.7257
0.0,0.6,4.78,4.24,3.15,0.35,15.0219
-2.3,0.5601,5.1,3.95,3.2407,0.2763,8.8106
-2.3,0.5561,4.773,4.0797,3.53,0.425,37.3375
0.0,0.566,4.8262,3.94,3.1381,0.325,11.9843
0.0,0.53,4.6757,3.75,3.15,0.2831,32.8413
-2.3,0.565,4.78,4.2386,2.76,0.225,4.1086
-2.3717,0.565,4.78,5.35,3.3117,0.325,8.1759
0.0,0.565,4.77,4.048,3.1324,0.35,16.0432
-2.3,0.53,5.11,4.1694,3.2497,0.15,1.1431
-2.3,0.5596,4.34,2.81,3.15,0.2683,13.4925
-2.3,0.562,5.14,4.95,3.17,0.3,9.9723
-2.6698,0.574,4.36,3.96,3.1962,0.175,4.3272
-2.3,0.568,4.78,3.99,3.17,0.125,-2.51
-2.3,0.53,4.76,3.68,3.2066,0.375,19.075
-1.7574,0.5669,4.78,3.9048,3.15,0.2463,0.0244
-2.3,0.5562,4.8138,4.17,3.51,0.175,-2.4347
-2.6718,0.5539,4.34,4.2293,3.15,0.25,12.9663
-1.9667,0.53,4.8712,3.75,3.15,0.2939,12.4245
-2.0604,0.5557,4.78,3.99,3.4137,0.275,-0.4162
-2.3,0.53,5.11,3.69,3.51,0.3265,4.4733
-1.6965,0.568,4.78,3.99,3.17,0.292,4.8401
-1.9147,0.5529,4.7998,3.9818,3.2883,0.2,-1.4448
-1.3435,0.5583,4.78,3.99,3.2307,0.275,2.5618
-2.3,0.5527,5.1,4.0391,3.2756,0.2931,15.3652
-2.3,0.53,5.11,3.69,3.51,0.2764,-0.1581
-2.342,0.546,4.78,4.13,3.07,0.2618,9.1995
-2.3,0.53,4.8167,3.68,3.16,0.3058,3.8925
-2.7867,0.5626,4.8386,4.0804,3.1023,0.2,10.9361
0.0,0.565,4.77,3.99,3.15,0.325,8.0245
-2.2,0.546,4.78,4.13,3.1729,0.275,0.224
-5.0,0.565,4.77,3.99,3.15,0.125,6.8313
-3.1231,0.5604,4.7789,3.99,3.2063,0.2673,7.1342
-2.6647,0.546,4.78,4.13,3.07,0.3,16.0491
-5.0,0.5568,4.8889,4.24,3.15,0.325,5.8287
0.0,0.565,5.1,3.94,3.1542,0.3,16.4518
0.0,0.565,5.1,3.94,3.0745,0.3,21.352
-2.4845,0.565,4.78,4.0723,2.76,0.25,8.8488
-2.3,0.568,4.78,3.99,3.17,0.175,-2.51
-2.3,0.6,5.1,4.17,3.51,0.3,6.2126
-2.0651,0.585,4.6658,3.84,3.32,0.2,2.8947
-2.3,0.568,4.9856,3.99,3.17,0.3368,8.4662
-2.3,0.5616,4.78,4.0606,3.64,0.25,-1.8266
0.0,0.5469,4.77,3.8842,3.15,0.3198,18.4272
-2.3,0.5572,5.14,4.95,3.2324,0.2904,13.5592
-3.058,0.5642,4.8725,4.1652,2.73,0.3,10.5978
-5.0,0.565,5.0364,4.5231,3.15,0.375,14.4003
-2.8951,0.569,4.78,4.0482,3.64,0.45,38.9876
0.0,0.5572,4.77,3.99,3.15,0.45,42.8759
-5.0,0.5584,4.77,3.99,3.15,0.2956,6.5568
-2.3,0.565,4.854,3.9884,3.2731,0.2815,14.6654
-3.6607,0.6,4.78,4.24,3.3033,0.15,0.7183
-1.7097,0.561,4.34,3.9393,3.15,0.25,7.3006
-2.4,0.5612,4.8554,3.84,3.32,0.3,4.8501
-2.3,0.5538,5.1,3.95,3.13,0.2796,13.0516
-2.3,0.5601,4.78,3.9204,3.64,0.25,-2.4903
0.0,0.565,5.1,3.94,3.51,0.2,0.7044
-2.3,0.562,4.796,4.95,3.199,0.2974,8.4392
0.0,0.53,4.78,3.75,3.15,0.175,1.9209
-2.3,0.5524,4.78,3.8647,3.64,0.25,-1.3954
