11.09,56.2511,1014.0167,74.97,474.2121
23.87,60.27,1018.94,74.1848,444.6857
11.44,40.55,1023.37,82.7102,476.5272
17.8155,49.15,1021.42,56.15,459.8192
20.46,56.1143,1014.6642,85.89,451.387
9.53,38.38,1014.8816,80.08,479.2697
26.85,69.84,1002.84,81.31,432.1636
21.166,56.9309,1014.8446,84.16,453.7074
13.58,39.28,1016.17,79.17,473.823
15.9111,45.08,1023.77,80.48,464.5648
19.6074,54.3725,1013.37,72.421,450.2797
26.2,65.18,1012.2893,74.3142,441.6568
14.39,40.35,1011.8537,71.6038,468.0769
15.25,39.16,1016.18,71.2815,465.2339
21.2779,58.62,1015.0598,74.59,450.7409
19.3,51.7992,1011.7126,70.55,453.8368
30.56,72.39,1011.2093,68.7751,432.6774
11.26,39.35,1015.47,99.28,474.0995
12.8605,41.49,1015.8576,97.59,470.8232
5.21,35.79,1012.44,94.35,489.2979
15.03,44.45,1020.94,65.57,466.5257
15.4313,45.08,1013.3206,82.93,461.7798
16.1743,47.43,1012.3914,70.6367,457.4078
12.14,40.6,1015.3,92.14,473.6972
31.71,68.8034,1010.63,40.17,435.0402
25.38,70.94,1007.87,73.6259,435.7624
23.83,64.15,1020.93,63.86,452.1845
12.5758,39.04,1023.95,81.93,478.8545
13.76,47.6002,1016.6159,87.27,466.1014
13.48,41.44,1013.6309,71.46,471.4723
17.48,46.21,1013.5029,80.78,456.5107
25.11,56.89,1013.33,67.31,443.3985
11.8537,37.85,1012.5825,86.8,471.6463
23.36,62.52,1016.18,77.031,446.3361
28.78,65.982,1014.54,49.03,437.9485
27.0926,69.59,1009.13,82.15,434.9068
21.9641,60.4813,1009.52,88.67,442.4332
9.55,38.08,1013.3282,72.9577,478.4514
17.07,41.35,1005.88,83.43,465.6749
3.21,38.44,1017.11,84.86,488.5673
10.43,39.42,1024.58,87.9807,477.331
12.91,40.73,1017.66,93.66,471.4441
15.0379,41.96,1016.849,96.76,467.7167
12.29,40.71,1019.71,83.09,476.9084
22.95,67.79,1009.89,91.69,440.9429
29.09,75.33,1001.61,71.06,435.1452
9.6,42.03,1015.5345,92.27,478.209
22.1296,59.2752,1017.21,77.236,450.3914
21.8271,58.46,1016.17,79.73,449.3328
21.63,57.1214,1009.44,76.89,444.4233
28.75,64.69,1007.1,60.37,433.4432
22.56,70.98,1005.66,71.588,439.0324
7.2,38.7623,1014.3489,74.8921,482.673
20.04,49.39,1020.62,78.84,457.8791
17.76,42.42,1012.8384,66.26,463.3973
11.82,46.0118,1019.5,55.74,474.4385
18.22,44.34,1019.35,56.78,462.3884
21.97,58.95,1014.5145,76.95,449.4679
13.93,44.47,1025.35,81.54,471.5719
24.85,57.9825,1009.9384,70.09,440.8438
20.34,46.63,1013.16,72.8453,454.145
13.78,39.85,1012.7,71.99,471.2448
24.43,67.25,1017.99,74.27,439.9104
31.42,55.5651,1009.34,57.16,437.0413
17.8827,52.05,1011.6505,71.63,454.8222
26.64,69.13,1010.6,79.23,434.8971
9.78,52.75,1011.2955,70.5751,479.0217
18.58,53.4563,1016.24,78.74,459.0418
17.341,50.7772,1010.66,69.51,456.7874
14.3815,41.74,1021.92,86.44,465.2406
15.8633,46.18,1017.77,87.83,461.6362
6.06,43.65,1011.8927,83.94,485.8707
9.4265,35.57,1025.37,75.9687,480.2582
7.41,39.16,1015.3199,90.66,484.555
31.92,75.33,1001.81,72.2301,434.8535
24.1,60.966,1007.96,76.4926,440.8834
22.0059,61.6595,1012.2104,41.62,447.3869
26.26,65.06,1013.58,52.72,443.0769
26.12,49.9607,1013.06,68.96,444.4102
14.04,39.64,1011.09,73.685,468.6955
24.97,59.87,1011.8422,59.94,443.1317
21.377,58.05,1012.08,75.6011,451.5514
25.01,66.56,1009.68,77.1796,438.7153
23.0873,60.555,1011.71,88.5,443.5634
15.11,56.03,1015.8003,89.95,462.362
10.53,37.5,1008.55,78.9004,474.5568
10.11,42.49,1013.5674,82.11,477.7537
31.59,62.7,1009.3,50.16,436.3657
28.83,71.32,1006.28,74.262,432.8753
17.6545,49.3,1012.4434,54.1,449.8412
14.1,55.9423,1026.92,66.8777,467.4672
26.3972,68.63,1012.8,75.4449,440.3308
19.9487,55.1266,1012.9181,71.8934,454.1636
18.3129,51.3234,1007.77,63.96,448.031
23.6544,64.44,1013.43,51.73,445.0606
12.32,41.26,1013.606,73.4787,471.8589
10.16,41.79,1021.35,80.2788,475.9094
24.05,58.76,1013.5761,92.35,441.4145
30.15,72.51,1012.9146,50.64,434.2371
15.01,43.56,1013.5193,61.82,465.7908
25.4109,65.59,1010.69,73.0944,442.4027
26.75,63.2223,1017.79,54.31,438.7649
17.48,43.14,1018.68,77.0516,464.4038
21.93,58.088,1018.96,76.8,460.0288
19.5315,54.1819,1016.05,72.5234,456.7908
18.74,45.09,1011.4433,41.54,456.5772
27.8781,69.48,1013.5295,70.47,435.1573
28.46,69.75,1009.46,79.75,433.897
19.4043,53.8948,1008.66,72.68,442.272
26.69,59.21,1010.9975,57.59,442.5884
24.27,74.99,1007.73,67.4201,437.7269
27.5,69.6563,1010.38,74.5843,435.1237
22.65,57.85,1012.6,73.739,452.6209
21.96,59.2129,1012.1,88.74,445.4691
9.83,41.17,1019.34,72.29,480.3764
19.0644,56.1885,1010.1652,63.62,448.0948
29.85,71.5412,1010.04,58.66,435.0289
32.82,73.5173,1010.44,41.85,435.1114
10.2688,35.47,1016.79,83.81,477.0421
22.59,70.32,1007.07,74.39,441.7684
28.44,67.07,1006.08,74.8914,434.043
27.28,51.43,1011.46,51.38,441.2048
14.3852,44.21,1023.26,84.2,467.0418
24.26,68.14,1005.09,59.49,438.9903
13.5,44.92,1013.0988,72.7913,469.2578
23.68,59.6982,1011.18,72.8451,443.8739
18.1323,51.8308,1009.31,68.9513,445.1302
21.63,52.902,1005.7,84.84,442.5518
11.9908,40.22,1020.0453,91.65,475.5913
22.4088,59.57,1014.7906,76.8264,450.6496
29.01,68.08,1010.74,52.51,435.0576
19.6337,48.98,1013.2214,72.811,451.3385
18.2218,52.2167,1005.55,84.1,447.4794
28.3623,70.79,1006.19,71.2159,432.9228
8.76,40.2187,1025.21,90.72,479.2327
12.77,40.71,1014.66,72.81,472.5931
15.2632,48.7003,1023.61,88.48,463.9774
26.06,56.8136,1012.41,55.22,442.7843
26.69,59.21,1010.9371,57.59,442.5884
11.3311,39.64,1010.72,70.8524,476.1018
21.4,68.28,1008.2,60.34,437.7086
17.46,42.42,1008.97,69.19,461.7082
17.6514,55.7798,1012.24,91.84,456.8093
12.533,39.3,1012.9746,73.5472,472.1149
24.39,51.86,1011.8204,59.98,446.2331
13.38,40.12,1013.92,71.8144,470.5443
4.77,39.33,1011.32,68.98,487.454
27.5751,71.29,1008.29,69.06,434.7063
25.11,56.89,1013.33,67.31,443.3985
27.07,77.95,1012.34,72.9164,434.4529
12.9828,40.12,1012.79,96.75,472.505
16.74,50.2452,1005.68,72.7186,446.2921
9.59,40.11,1026.05,90.6929,479.3014
18.31,52.7673,1020.38,79.02,459.6588
32.49,64.994,1002.19,34.58,429.5696
11.36,38.25,1013.22,73.6397,474.7851
19.6345,52.5917,1007.8,99.22,451.7693
24.43,58.05,1016.8304,71.39,444.7755
21.73,56.1652,1001.31,86.64,441.2705
14.14,43.34,1017.1,71.439,467.7637
16.61,50.7358,1014.1652,85.26,457.502
19.51,56.3481,1015.4927,77.8002,455.1955
19.4017,42.28,1008.43,85.57,465.997
10.1,41.79,1019.36,73.3646,475.9308
16.3269,47.43,1007.64,71.18,452.6643
6.24,35.77,1019.24,70.7,485.0959
18.9855,53.1599,1012.61,72.46,454.2351
20.1879,55.7096,1014.29,71.2623,456.6758
14.04,39.64,1011.09,74.6825,468.6955
25.36,60.07,1012.7962,75.8073,443.1995
13.14,43.71,1024.47,87.42,470.3792
24.7074,64.2019,1006.63,52.85,439.4309
